"Plot Title:  10799588"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10799588, SEN S/N: 10799588)","RH, % (LGR S/N: 10799588, SEN S/N: 10799588)","Coupler Detached (LGR S/N: 10799588)","End Of File (LGR S/N: 10799588)"
2839,11/30/17 09:42:16 PM,4.063,100.000,,
2840,11/30/17 09:43:16 PM,4.063,100.000,,
2841,11/30/17 09:44:16 PM,4.063,100.000,,
2842,11/30/17 09:45:16 PM,4.063,100.000,,
2843,11/30/17 09:46:16 PM,4.063,100.000,,
2844,11/30/17 09:47:16 PM,4.063,100.000,,
2845,11/30/17 09:48:16 PM,4.063,100.000,,
2846,11/30/17 09:49:16 PM,4.063,100.000,,
2847,11/30/17 09:50:16 PM,4.063,100.000,,
2848,11/30/17 09:51:16 PM,4.063,100.000,,
2849,11/30/17 09:52:16 PM,4.063,100.000,,
2850,11/30/17 09:53:16 PM,4.063,100.000,,
2851,11/30/17 09:54:16 PM,4.063,100.000,,
2852,11/30/17 09:55:16 PM,4.063,100.000,,
2853,11/30/17 09:56:16 PM,4.063,100.000,,
2854,11/30/17 09:57:16 PM,4.063,100.000,,
2855,11/30/17 09:58:16 PM,4.063,100.000,,
2856,11/30/17 09:59:16 PM,4.063,100.000,,
2857,11/30/17 10:00:16 PM,4.063,100.000,,
2858,11/30/17 10:01:16 PM,4.063,100.000,,
2859,11/30/17 10:02:16 PM,4.063,100.000,,
2860,11/30/17 10:03:16 PM,4.063,100.000,,
2861,11/30/17 10:04:16 PM,4.063,100.000,,
2862,11/30/17 10:05:16 PM,4.063,100.000,,
2863,11/30/17 10:06:16 PM,4.063,100.000,,
2864,11/30/17 10:07:16 PM,4.063,100.000,,
2865,11/30/17 10:08:16 PM,4.063,100.000,,
2866,11/30/17 10:09:16 PM,4.063,100.000,,
2867,11/30/17 10:10:16 PM,4.063,100.000,,
2868,11/30/17 10:11:16 PM,4.063,100.000,,
2869,11/30/17 10:12:16 PM,4.063,100.000,,
2870,11/30/17 10:13:16 PM,4.063,100.000,,
2871,11/30/17 10:14:16 PM,4.063,100.000,,
2872,11/30/17 10:15:16 PM,4.063,100.000,,
2873,11/30/17 10:16:16 PM,4.063,100.000,,
2874,11/30/17 10:17:16 PM,4.063,100.000,,
2875,11/30/17 10:18:16 PM,4.063,100.000,,
2876,11/30/17 10:19:16 PM,4.063,100.000,,
2877,11/30/17 10:20:16 PM,4.063,100.000,,
2878,11/30/17 10:21:16 PM,4.063,100.000,,
2879,11/30/17 10:22:16 PM,4.063,100.000,,
2880,11/30/17 10:23:16 PM,4.063,100.000,,
2881,11/30/17 10:24:16 PM,4.063,100.000,,
2882,11/30/17 10:25:16 PM,4.063,100.000,,
2883,11/30/17 10:26:16 PM,4.063,100.000,,
2884,11/30/17 10:27:16 PM,4.063,100.000,,
2885,11/30/17 10:28:16 PM,4.063,100.000,,
2886,11/30/17 10:29:16 PM,4.063,100.000,,
2887,11/30/17 10:30:16 PM,4.063,100.000,,
2888,11/30/17 10:31:16 PM,4.063,100.000,,
2889,11/30/17 10:32:16 PM,4.063,100.000,,
2890,11/30/17 10:33:16 PM,4.063,100.000,,
2891,11/30/17 10:34:16 PM,4.063,100.000,,
2892,11/30/17 10:35:16 PM,4.063,100.000,,
2893,11/30/17 10:36:16 PM,4.063,100.000,,
2894,11/30/17 10:37:16 PM,4.063,100.000,,
2895,11/30/17 10:38:16 PM,4.063,100.000,,
2896,11/30/17 10:39:16 PM,4.063,100.000,,
2897,11/30/17 10:40:16 PM,4.063,100.000,,
2898,11/30/17 10:41:16 PM,4.063,100.000,,
2899,11/30/17 10:42:16 PM,4.063,100.000,,
2900,11/30/17 10:43:16 PM,4.063,100.000,,
2901,11/30/17 10:44:16 PM,4.063,100.000,,
2902,11/30/17 10:45:16 PM,4.063,100.000,,
2903,11/30/17 10:46:16 PM,4.063,100.000,,
2904,11/30/17 10:47:16 PM,4.063,100.000,,
2905,11/30/17 10:48:16 PM,4.063,100.000,,
2906,11/30/17 10:49:16 PM,4.063,100.000,,
2907,11/30/17 10:50:16 PM,4.063,100.000,,
2908,11/30/17 10:51:16 PM,4.063,100.000,,
2909,11/30/17 10:52:16 PM,4.063,100.000,,
2910,11/30/17 10:53:16 PM,4.063,100.000,,
2911,11/30/17 10:54:16 PM,4.063,100.000,,
2912,11/30/17 10:55:16 PM,4.063,100.000,,
2913,11/30/17 10:56:16 PM,4.063,100.000,,
2914,11/30/17 10:57:16 PM,4.063,100.000,,
2915,11/30/17 10:58:16 PM,4.063,100.000,,
2916,11/30/17 10:59:16 PM,4.063,100.000,,
2917,11/30/17 11:00:16 PM,4.063,100.000,,
2918,11/30/17 11:01:16 PM,4.063,100.000,,
2919,11/30/17 11:02:16 PM,4.063,100.000,,
2920,11/30/17 11:03:16 PM,4.063,100.000,,
2921,11/30/17 11:04:16 PM,4.063,100.000,,
2922,11/30/17 11:05:16 PM,4.063,100.000,,
2923,11/30/17 11:06:16 PM,4.063,100.000,,
2924,11/30/17 11:07:16 PM,4.063,100.000,,
2925,11/30/17 11:08:16 PM,4.063,100.000,,
2926,11/30/17 11:09:16 PM,4.063,100.000,,
2927,11/30/17 11:10:16 PM,4.063,100.000,,
2928,11/30/17 11:11:16 PM,4.063,100.000,,
2929,11/30/17 11:12:16 PM,4.063,100.000,,
2930,11/30/17 11:13:16 PM,4.063,100.000,,
2931,11/30/17 11:14:16 PM,4.063,100.000,,
2932,11/30/17 11:15:16 PM,4.063,100.000,,
2933,11/30/17 11:16:16 PM,4.063,100.000,,
2934,11/30/17 11:17:16 PM,4.063,100.000,,
2935,11/30/17 11:18:16 PM,4.063,100.000,,
2936,11/30/17 11:19:16 PM,4.063,100.000,,
2937,11/30/17 11:20:16 PM,4.063,100.000,,
2938,11/30/17 11:21:16 PM,4.063,100.000,,
2939,11/30/17 11:22:16 PM,4.063,100.000,,
2940,11/30/17 11:23:16 PM,4.063,100.000,,
2941,11/30/17 11:24:16 PM,4.063,100.000,,
2942,11/30/17 11:25:16 PM,4.063,100.000,,
2943,11/30/17 11:26:16 PM,4.063,100.000,,
2944,11/30/17 11:27:16 PM,4.063,100.000,,
2945,11/30/17 11:28:16 PM,4.063,100.000,,
2946,11/30/17 11:29:16 PM,4.063,100.000,,
2947,11/30/17 11:30:16 PM,4.063,100.000,,
2948,11/30/17 11:31:16 PM,4.063,100.000,,
2949,11/30/17 11:32:16 PM,4.063,100.000,,
2950,11/30/17 11:33:16 PM,4.063,100.000,,
2951,11/30/17 11:34:16 PM,4.063,100.000,,
2952,11/30/17 11:35:16 PM,4.063,100.000,,
2953,11/30/17 11:36:16 PM,4.063,100.000,,
2954,11/30/17 11:37:16 PM,4.063,100.000,,
2955,11/30/17 11:38:16 PM,4.063,100.000,,
2956,11/30/17 11:39:16 PM,4.063,100.000,,
2957,11/30/17 11:40:16 PM,4.063,100.000,,
2958,11/30/17 11:41:16 PM,4.063,100.000,,
2959,11/30/17 11:42:16 PM,4.063,100.000,,
2960,11/30/17 11:43:16 PM,4.063,100.000,,
2961,11/30/17 11:44:16 PM,4.063,100.000,,
2962,11/30/17 11:45:16 PM,4.063,100.000,,
2963,11/30/17 11:46:16 PM,4.063,100.000,,
2964,11/30/17 11:47:16 PM,4.063,100.000,,
2965,11/30/17 11:48:16 PM,4.063,100.000,,
2966,11/30/17 11:49:16 PM,4.063,100.000,,
2967,11/30/17 11:50:16 PM,4.063,100.000,,
2968,11/30/17 11:51:16 PM,4.063,100.000,,
2969,11/30/17 11:52:16 PM,4.063,100.000,,
2970,11/30/17 11:53:16 PM,4.063,100.000,,
2971,11/30/17 11:54:16 PM,4.063,100.000,,
2972,11/30/17 11:55:16 PM,4.063,100.000,,
2973,11/30/17 11:56:16 PM,4.063,100.000,,
2974,11/30/17 11:57:16 PM,4.063,100.000,,
2975,11/30/17 11:58:16 PM,4.063,100.000,,
2976,11/30/17 11:59:16 PM,4.063,100.000,,
2977,12/01/17 12:00:16 AM,4.063,100.000,,
2978,12/01/17 12:01:16 AM,4.063,100.000,,
2979,12/01/17 12:02:16 AM,4.063,100.000,,
2980,12/01/17 12:03:16 AM,4.063,100.000,,
2981,12/01/17 12:04:16 AM,4.063,100.000,,
2982,12/01/17 12:05:16 AM,4.063,100.000,,
2983,12/01/17 12:06:16 AM,4.063,100.000,,
2984,12/01/17 12:07:16 AM,4.063,100.000,,
2985,12/01/17 12:08:16 AM,4.063,100.000,,
2986,12/01/17 12:09:16 AM,4.063,100.000,,
2987,12/01/17 12:10:16 AM,4.063,100.000,,
2988,12/01/17 12:11:16 AM,4.063,100.000,,
2989,12/01/17 12:12:16 AM,4.063,100.000,,
2990,12/01/17 12:13:16 AM,4.063,100.000,,
2991,12/01/17 12:14:16 AM,4.063,100.000,,
2992,12/01/17 12:15:16 AM,4.063,100.000,,
2993,12/01/17 12:16:16 AM,4.063,100.000,,
2994,12/01/17 12:17:16 AM,4.063,100.000,,
2995,12/01/17 12:18:16 AM,4.063,100.000,,
2996,12/01/17 12:19:16 AM,4.063,100.000,,
2997,12/01/17 12:20:16 AM,4.063,100.000,,
2998,12/01/17 12:21:16 AM,4.063,100.000,,
2999,12/01/17 12:22:16 AM,4.063,100.000,,
3000,12/01/17 12:23:16 AM,4.063,100.000,,
3001,12/01/17 12:24:16 AM,4.063,100.000,,
3002,12/01/17 12:25:16 AM,4.063,100.000,,
3003,12/01/17 12:26:16 AM,4.063,100.000,,
3004,12/01/17 12:27:16 AM,4.063,100.000,,
3005,12/01/17 12:28:16 AM,4.063,100.000,,
3006,12/01/17 12:29:16 AM,4.063,100.000,,
3007,12/01/17 12:30:16 AM,4.063,100.000,,
3008,12/01/17 12:31:16 AM,4.063,100.000,,
3009,12/01/17 12:32:16 AM,4.063,100.000,,
3010,12/01/17 12:33:16 AM,4.063,100.000,,
3011,12/01/17 12:34:16 AM,4.063,100.000,,
3012,12/01/17 12:35:16 AM,4.063,100.000,,
3013,12/01/17 12:36:16 AM,4.063,100.000,,
3014,12/01/17 12:37:16 AM,4.063,100.000,,
3015,12/01/17 12:38:16 AM,4.063,100.000,,
3016,12/01/17 12:39:16 AM,4.063,100.000,,
3017,12/01/17 12:40:16 AM,4.063,100.000,,
3018,12/01/17 12:41:16 AM,4.063,100.000,,
3019,12/01/17 12:42:16 AM,4.063,100.000,,
3020,12/01/17 12:43:16 AM,4.063,100.000,,
3021,12/01/17 12:44:16 AM,4.063,100.000,,
3022,12/01/17 12:45:16 AM,4.063,100.000,,
3023,12/01/17 12:46:16 AM,4.063,100.000,,
3024,12/01/17 12:47:16 AM,4.063,100.000,,
3025,12/01/17 12:48:16 AM,4.063,100.000,,
3026,12/01/17 12:49:16 AM,4.063,100.000,,
3027,12/01/17 12:50:16 AM,4.063,100.000,,
3028,12/01/17 12:51:16 AM,4.063,100.000,,
3029,12/01/17 12:52:16 AM,4.063,100.000,,
3030,12/01/17 12:53:16 AM,4.063,100.000,,
3031,12/01/17 12:54:16 AM,4.063,100.000,,
3032,12/01/17 12:55:16 AM,4.063,100.000,,
3033,12/01/17 12:56:16 AM,4.063,100.000,,
3034,12/01/17 12:57:16 AM,4.063,100.000,,
3035,12/01/17 12:58:16 AM,4.063,100.000,,
3036,12/01/17 12:59:16 AM,4.063,100.000,,
3037,12/01/17 01:00:16 AM,4.063,100.000,,
3038,12/01/17 01:01:16 AM,4.063,100.000,,
3039,12/01/17 01:02:16 AM,4.063,100.000,,
3040,12/01/17 01:03:16 AM,4.063,100.000,,
3041,12/01/17 01:04:16 AM,4.063,100.000,,
3042,12/01/17 01:05:16 AM,4.063,100.000,,
3043,12/01/17 01:06:16 AM,4.063,100.000,,
3044,12/01/17 01:07:16 AM,4.063,100.000,,
3045,12/01/17 01:08:16 AM,4.063,100.000,,
3046,12/01/17 01:09:16 AM,4.063,100.000,,
3047,12/01/17 01:10:16 AM,4.063,100.000,,
3048,12/01/17 01:11:16 AM,4.063,100.000,,
3049,12/01/17 01:12:16 AM,4.063,100.000,,
3050,12/01/17 01:13:16 AM,4.063,100.000,,
3051,12/01/17 01:14:16 AM,4.063,100.000,,
3052,12/01/17 01:15:16 AM,4.063,100.000,,
3053,12/01/17 01:16:16 AM,4.063,100.000,,
3054,12/01/17 01:17:16 AM,4.063,100.000,,
3055,12/01/17 01:18:16 AM,4.063,100.000,,
3056,12/01/17 01:19:16 AM,4.063,100.000,,
3057,12/01/17 01:20:16 AM,4.063,100.000,,
3058,12/01/17 01:21:16 AM,4.063,100.000,,
3059,12/01/17 01:22:16 AM,4.063,100.000,,
3060,12/01/17 01:23:16 AM,4.063,100.000,,
3061,12/01/17 01:24:16 AM,4.063,100.000,,
3062,12/01/17 01:25:16 AM,4.063,100.000,,
3063,12/01/17 01:26:16 AM,4.063,100.000,,
3064,12/01/17 01:27:16 AM,4.063,100.000,,
3065,12/01/17 01:28:16 AM,4.063,100.000,,
3066,12/01/17 01:29:16 AM,4.063,100.000,,
3067,12/01/17 01:30:16 AM,4.063,100.000,,
3068,12/01/17 01:31:16 AM,4.063,100.000,,
3069,12/01/17 01:32:16 AM,4.063,100.000,,
3070,12/01/17 01:33:16 AM,4.063,100.000,,
3071,12/01/17 01:34:16 AM,4.063,100.000,,
3072,12/01/17 01:35:16 AM,4.063,100.000,,
3073,12/01/17 01:36:16 AM,4.063,100.000,,
3074,12/01/17 01:37:16 AM,4.063,100.000,,
3075,12/01/17 01:38:16 AM,4.063,100.000,,
3076,12/01/17 01:39:16 AM,4.063,100.000,,
3077,12/01/17 01:40:16 AM,4.063,100.000,,
3078,12/01/17 01:41:16 AM,4.063,100.000,,
3079,12/01/17 01:42:16 AM,4.063,100.000,,
3080,12/01/17 01:43:16 AM,4.063,100.000,,
3081,12/01/17 01:44:16 AM,4.063,100.000,,
3082,12/01/17 01:45:16 AM,4.063,100.000,,
3083,12/01/17 01:46:16 AM,4.063,100.000,,
3084,12/01/17 01:47:16 AM,4.063,100.000,,
3085,12/01/17 01:48:16 AM,4.063,100.000,,
3086,12/01/17 01:49:16 AM,4.063,100.000,,
3087,12/01/17 01:50:16 AM,4.063,100.000,,
3088,12/01/17 01:51:16 AM,4.063,100.000,,
3089,12/01/17 01:52:16 AM,4.063,100.000,,
3090,12/01/17 01:53:16 AM,4.063,100.000,,
3091,12/01/17 01:54:16 AM,4.063,100.000,,
3092,12/01/17 01:55:16 AM,4.063,100.000,,
3093,12/01/17 01:56:16 AM,4.063,100.000,,
3094,12/01/17 01:57:16 AM,4.063,100.000,,
3095,12/01/17 01:58:16 AM,4.063,100.000,,
3096,12/01/17 01:59:16 AM,4.063,100.000,,
3097,12/01/17 02:00:16 AM,4.063,100.000,,
3098,12/01/17 02:01:16 AM,4.063,100.000,,
3099,12/01/17 02:02:16 AM,4.063,100.000,,
3100,12/01/17 02:03:16 AM,4.063,100.000,,
3101,12/01/17 02:04:16 AM,4.063,100.000,,
3102,12/01/17 02:05:16 AM,4.063,100.000,,
3103,12/01/17 02:06:16 AM,4.063,100.000,,
3104,12/01/17 02:07:16 AM,4.063,100.000,,
3105,12/01/17 02:08:16 AM,4.063,100.000,,
3106,12/01/17 02:09:16 AM,4.063,100.000,,
3107,12/01/17 02:10:16 AM,4.063,100.000,,
3108,12/01/17 02:11:16 AM,4.063,100.000,,
3109,12/01/17 02:12:16 AM,4.063,100.000,,
3110,12/01/17 02:13:16 AM,4.063,100.000,,
3111,12/01/17 02:14:16 AM,4.063,100.000,,
3112,12/01/17 02:15:16 AM,4.063,100.000,,
3113,12/01/17 02:16:16 AM,4.063,100.000,,
3114,12/01/17 02:17:16 AM,4.063,100.000,,
3115,12/01/17 02:18:16 AM,4.063,100.000,,
3116,12/01/17 02:19:16 AM,4.063,100.000,,
3117,12/01/17 02:20:16 AM,4.063,100.000,,
3118,12/01/17 02:21:16 AM,4.063,100.000,,
3119,12/01/17 02:22:16 AM,4.063,100.000,,
3120,12/01/17 02:23:16 AM,4.063,100.000,,
3121,12/01/17 02:24:16 AM,4.063,100.000,,
3122,12/01/17 02:25:16 AM,4.063,100.000,,
3123,12/01/17 02:26:16 AM,4.063,100.000,,
3124,12/01/17 02:27:16 AM,4.063,100.000,,
3125,12/01/17 02:28:16 AM,4.063,100.000,,
3126,12/01/17 02:29:16 AM,4.063,100.000,,
3127,12/01/17 02:30:16 AM,4.063,100.000,,
3128,12/01/17 02:31:16 AM,4.063,100.000,,
3129,12/01/17 02:32:16 AM,4.063,100.000,,
3130,12/01/17 02:33:16 AM,4.063,100.000,,
3131,12/01/17 02:34:16 AM,4.063,100.000,,
3132,12/01/17 02:35:16 AM,4.063,100.000,,
3133,12/01/17 02:36:16 AM,4.063,100.000,,
3134,12/01/17 02:37:16 AM,4.063,100.000,,
3135,12/01/17 02:38:16 AM,4.063,100.000,,
3136,12/01/17 02:39:16 AM,4.063,100.000,,
3137,12/01/17 02:40:16 AM,4.063,100.000,,
3138,12/01/17 02:41:16 AM,4.063,100.000,,
3139,12/01/17 02:42:16 AM,4.063,100.000,,
3140,12/01/17 02:43:16 AM,4.063,100.000,,
3141,12/01/17 02:44:16 AM,4.063,100.000,,
3142,12/01/17 02:45:16 AM,4.063,100.000,,
3143,12/01/17 02:46:16 AM,4.063,100.000,,
3144,12/01/17 02:47:16 AM,4.063,100.000,,
3145,12/01/17 02:48:16 AM,4.063,100.000,,
3146,12/01/17 02:49:16 AM,4.063,100.000,,
3147,12/01/17 02:50:16 AM,4.063,100.000,,
3148,12/01/17 02:51:16 AM,4.063,100.000,,
3149,12/01/17 02:52:16 AM,4.063,100.000,,
3150,12/01/17 02:53:16 AM,4.063,100.000,,
3151,12/01/17 02:54:16 AM,4.063,100.000,,
3152,12/01/17 02:55:16 AM,4.063,100.000,,
3153,12/01/17 02:56:16 AM,4.063,100.000,,
3154,12/01/17 02:57:16 AM,4.063,100.000,,
3155,12/01/17 02:58:16 AM,4.063,100.000,,
3156,12/01/17 02:59:16 AM,4.063,100.000,,
3157,12/01/17 03:00:16 AM,4.063,100.000,,
3158,12/01/17 03:01:16 AM,4.063,100.000,,
3159,12/01/17 03:02:16 AM,4.063,100.000,,
3160,12/01/17 03:03:16 AM,4.063,100.000,,
3161,12/01/17 03:04:16 AM,4.063,100.000,,
3162,12/01/17 03:05:16 AM,4.063,100.000,,
3163,12/01/17 03:06:16 AM,4.063,100.000,,
3164,12/01/17 03:07:16 AM,4.063,100.000,,
3165,12/01/17 03:08:16 AM,4.063,100.000,,
3166,12/01/17 03:09:16 AM,4.063,100.000,,
3167,12/01/17 03:10:16 AM,4.063,100.000,,
3168,12/01/17 03:11:16 AM,4.063,100.000,,
3169,12/01/17 03:12:16 AM,4.063,100.000,,
3170,12/01/17 03:13:16 AM,4.063,100.000,,
3171,12/01/17 03:14:16 AM,4.063,100.000,,
3172,12/01/17 03:15:16 AM,4.063,100.000,,
3173,12/01/17 03:16:16 AM,4.063,100.000,,
3174,12/01/17 03:17:16 AM,4.063,100.000,,
3175,12/01/17 03:18:16 AM,4.063,100.000,,
3176,12/01/17 03:19:16 AM,4.063,100.000,,
3177,12/01/17 03:20:16 AM,4.063,100.000,,
3178,12/01/17 03:21:16 AM,4.063,100.000,,
3179,12/01/17 03:22:16 AM,4.063,100.000,,
3180,12/01/17 03:23:16 AM,4.063,100.000,,
3181,12/01/17 03:24:16 AM,4.063,100.000,,
3182,12/01/17 03:25:16 AM,4.063,100.000,,
3183,12/01/17 03:26:16 AM,4.063,100.000,,
3184,12/01/17 03:27:16 AM,4.063,100.000,,
3185,12/01/17 03:28:16 AM,4.063,100.000,,
3186,12/01/17 03:29:16 AM,4.063,100.000,,
3187,12/01/17 03:30:16 AM,4.063,100.000,,
3188,12/01/17 03:31:16 AM,4.063,100.000,,
3189,12/01/17 03:32:16 AM,4.063,100.000,,
3190,12/01/17 03:33:16 AM,4.063,100.000,,
3191,12/01/17 03:34:16 AM,4.063,100.000,,
3192,12/01/17 03:35:16 AM,4.063,100.000,,
3193,12/01/17 03:36:16 AM,4.063,100.000,,
3194,12/01/17 03:37:16 AM,4.063,100.000,,
3195,12/01/17 03:38:16 AM,4.063,100.000,,
3196,12/01/17 03:39:16 AM,4.063,100.000,,
3197,12/01/17 03:40:16 AM,4.063,100.000,,
3198,12/01/17 03:41:16 AM,4.063,100.000,,
3199,12/01/17 03:42:16 AM,4.063,100.000,,
3200,12/01/17 03:43:16 AM,4.063,100.000,,
3201,12/01/17 03:44:16 AM,4.063,100.000,,
3202,12/01/17 03:45:16 AM,4.063,100.000,,
3203,12/01/17 03:46:16 AM,4.063,100.000,,
3204,12/01/17 03:47:16 AM,4.063,100.000,,
3205,12/01/17 03:48:16 AM,4.063,100.000,,
3206,12/01/17 03:49:16 AM,4.063,100.000,,
3207,12/01/17 03:50:16 AM,4.063,100.000,,
3208,12/01/17 03:51:16 AM,4.063,100.000,,
3209,12/01/17 03:52:16 AM,4.063,100.000,,
3210,12/01/17 03:53:16 AM,4.063,100.000,,
3211,12/01/17 03:54:16 AM,4.063,100.000,,
3212,12/01/17 03:55:16 AM,4.063,100.000,,
3213,12/01/17 03:56:16 AM,4.063,100.000,,
3214,12/01/17 03:57:16 AM,4.063,100.000,,
3215,12/01/17 03:58:16 AM,4.063,100.000,,
3216,12/01/17 03:59:16 AM,4.063,100.000,,
3217,12/01/17 04:00:16 AM,4.063,100.000,,
3218,12/01/17 04:01:16 AM,4.063,100.000,,
3219,12/01/17 04:02:16 AM,4.063,100.000,,
3220,12/01/17 04:03:16 AM,4.063,100.000,,
3221,12/01/17 04:04:16 AM,4.063,100.000,,
3222,12/01/17 04:05:16 AM,4.063,100.000,,
3223,12/01/17 04:06:16 AM,4.063,100.000,,
3224,12/01/17 04:07:16 AM,4.063,100.000,,
3225,12/01/17 04:08:16 AM,4.063,100.000,,
3226,12/01/17 04:09:16 AM,4.063,100.000,,
3227,12/01/17 04:10:16 AM,4.063,100.000,,
3228,12/01/17 04:11:16 AM,4.063,100.000,,
3229,12/01/17 04:12:16 AM,4.063,100.000,,
3230,12/01/17 04:13:16 AM,4.063,100.000,,
3231,12/01/17 04:14:16 AM,4.063,100.000,,
3232,12/01/17 04:15:16 AM,4.063,100.000,,
3233,12/01/17 04:16:16 AM,4.063,100.000,,
3234,12/01/17 04:17:16 AM,4.063,100.000,,
3235,12/01/17 04:18:16 AM,4.063,100.000,,
3236,12/01/17 04:19:16 AM,4.063,100.000,,
3237,12/01/17 04:20:16 AM,4.063,100.000,,
3238,12/01/17 04:21:16 AM,4.063,100.000,,
3239,12/01/17 04:22:16 AM,4.063,100.000,,
3240,12/01/17 04:23:16 AM,4.063,100.000,,
3241,12/01/17 04:24:16 AM,4.063,100.000,,
3242,12/01/17 04:25:16 AM,4.063,100.000,,
3243,12/01/17 04:26:16 AM,4.063,100.000,,
3244,12/01/17 04:27:16 AM,4.063,100.000,,
3245,12/01/17 04:28:16 AM,4.063,100.000,,
3246,12/01/17 04:29:16 AM,4.063,100.000,,
3247,12/01/17 04:30:16 AM,4.063,100.000,,
3248,12/01/17 04:31:16 AM,4.063,100.000,,
3249,12/01/17 04:32:16 AM,4.063,100.000,,
3250,12/01/17 04:33:16 AM,4.063,100.000,,
3251,12/01/17 04:34:16 AM,4.063,100.000,,
3252,12/01/17 04:35:16 AM,4.063,100.000,,
3253,12/01/17 04:36:16 AM,4.063,100.000,,
3254,12/01/17 04:37:16 AM,4.063,100.000,,
3255,12/01/17 04:38:16 AM,4.063,100.000,,
3256,12/01/17 04:39:16 AM,4.063,100.000,,
3257,12/01/17 04:40:16 AM,4.063,100.000,,
3258,12/01/17 04:41:16 AM,4.063,100.000,,
3259,12/01/17 04:42:16 AM,4.063,100.000,,
3260,12/01/17 04:43:16 AM,4.063,100.000,,
3261,12/01/17 04:44:16 AM,4.063,100.000,,
3262,12/01/17 04:45:16 AM,4.063,100.000,,
3263,12/01/17 04:46:16 AM,4.063,100.000,,
3264,12/01/17 04:47:16 AM,4.063,100.000,,
3265,12/01/17 04:48:16 AM,4.063,100.000,,
3266,12/01/17 04:49:16 AM,4.063,100.000,,
3267,12/01/17 04:50:16 AM,4.063,100.000,,
3268,12/01/17 04:51:16 AM,4.063,100.000,,
3269,12/01/17 04:52:16 AM,4.063,100.000,,
3270,12/01/17 04:53:16 AM,4.063,100.000,,
3271,12/01/17 04:54:16 AM,4.063,100.000,,
3272,12/01/17 04:55:16 AM,4.063,100.000,,
3273,12/01/17 04:56:16 AM,4.063,100.000,,
3274,12/01/17 04:57:16 AM,4.063,100.000,,
3275,12/01/17 04:58:16 AM,4.063,100.000,,
3276,12/01/17 04:59:16 AM,4.063,100.000,,
3277,12/01/17 05:00:16 AM,4.063,100.000,,
3278,12/01/17 05:01:16 AM,4.063,100.000,,
3279,12/01/17 05:02:16 AM,4.063,100.000,,
3280,12/01/17 05:03:16 AM,4.063,100.000,,
3281,12/01/17 05:04:16 AM,4.063,100.000,,
3282,12/01/17 05:05:16 AM,4.063,100.000,,
3283,12/01/17 05:06:16 AM,4.063,100.000,,
3284,12/01/17 05:07:16 AM,4.063,100.000,,
3285,12/01/17 05:08:16 AM,4.063,100.000,,
3286,12/01/17 05:09:16 AM,4.063,100.000,,
3287,12/01/17 05:10:16 AM,4.063,100.000,,
3288,12/01/17 05:11:16 AM,4.063,100.000,,
3289,12/01/17 05:12:16 AM,4.063,100.000,,
3290,12/01/17 05:13:16 AM,4.063,100.000,,
3291,12/01/17 05:14:16 AM,4.063,100.000,,
3292,12/01/17 05:15:16 AM,4.063,100.000,,
3293,12/01/17 05:16:16 AM,4.063,100.000,,
3294,12/01/17 05:17:16 AM,4.063,100.000,,
3295,12/01/17 05:18:16 AM,4.063,100.000,,
3296,12/01/17 05:19:16 AM,4.063,100.000,,
3297,12/01/17 05:20:16 AM,4.063,100.000,,
3298,12/01/17 05:21:16 AM,4.063,100.000,,
3299,12/01/17 05:22:16 AM,4.063,100.000,,
3300,12/01/17 05:23:16 AM,4.063,100.000,,
3301,12/01/17 05:24:16 AM,4.063,100.000,,
3302,12/01/17 05:25:16 AM,4.063,100.000,,
3303,12/01/17 05:26:16 AM,4.063,100.000,,
3304,12/01/17 05:27:16 AM,4.063,100.000,,
3305,12/01/17 05:28:16 AM,4.063,100.000,,
3306,12/01/17 05:29:16 AM,4.063,100.000,,
3307,12/01/17 05:30:16 AM,4.063,100.000,,
3308,12/01/17 05:31:16 AM,4.063,100.000,,
3309,12/01/17 05:32:16 AM,4.063,100.000,,
3310,12/01/17 05:33:16 AM,4.063,100.000,,
3311,12/01/17 05:34:16 AM,4.063,100.000,,
3312,12/01/17 05:35:16 AM,4.063,100.000,,
3313,12/01/17 05:36:16 AM,4.063,100.000,,
3314,12/01/17 05:37:16 AM,4.063,100.000,,
3315,12/01/17 05:38:16 AM,4.063,100.000,,
3316,12/01/17 05:39:16 AM,4.063,100.000,,
3317,12/01/17 05:40:16 AM,4.063,100.000,,
3318,12/01/17 05:41:16 AM,4.063,100.000,,
3319,12/01/17 05:42:16 AM,4.063,100.000,,
3320,12/01/17 05:43:16 AM,4.063,100.000,,
3321,12/01/17 05:44:16 AM,4.063,100.000,,
3322,12/01/17 05:45:16 AM,4.063,100.000,,
3323,12/01/17 05:46:16 AM,4.063,100.000,,
3324,12/01/17 05:47:16 AM,4.063,100.000,,
3325,12/01/17 05:48:16 AM,4.063,100.000,,
3326,12/01/17 05:49:16 AM,4.063,100.000,,
3327,12/01/17 05:50:16 AM,4.063,100.000,,
3328,12/01/17 05:51:16 AM,4.063,100.000,,
3329,12/01/17 05:52:16 AM,4.063,100.000,,
3330,12/01/17 05:53:16 AM,4.063,100.000,,
3331,12/01/17 05:54:16 AM,4.063,100.000,,
3332,12/01/17 05:55:16 AM,4.063,100.000,,
3333,12/01/17 05:56:16 AM,4.063,100.000,,
