Date,Time,Dry_Bulb _C_22
1/31/2020,20:00:00,2.914453125
2/1/2020,0:00:00,2.914453125
2/1/2020,4:00:00,2.914453125
2/1/2020,8:00:00,2.957353516
2/1/2020,12:00:00,3.043154297
2/1/2020,16:00:00,3.000253906
2/1/2020,20:00:00,3.043154297
2/2/2020,0:00:00,3.000253906
2/2/2020,4:00:00,3.043154297
2/2/2020,8:00:00,3.086054688
2/2/2020,12:00:00,3.171855469
2/2/2020,16:00:00,3.171855469
2/2/2020,20:00:00,3.214755859
2/3/2020,0:00:00,3.171855469
2/3/2020,4:00:00,3.214755859
2/3/2020,8:00:00,3.171855469
2/3/2020,12:00:00,3.171855469
2/3/2020,16:00:00,3.128955078
2/3/2020,20:00:00,3.214755859
2/4/2020,0:00:00,3.214755859
2/4/2020,4:00:00,3.128955078
2/4/2020,8:00:00,3.128955078
2/4/2020,12:00:00,3.000253906
2/4/2020,16:00:00,3.043154297
2/4/2020,20:00:00,3.000253906
2/5/2020,0:00:00,2.957353516
2/5/2020,4:00:00,2.914453125
2/5/2020,8:00:00,2.828652344
2/5/2020,12:00:00,2.871552734
2/5/2020,16:00:00,2.828652344
2/5/2020,20:00:00,2.828652344
2/6/2020,0:00:00,2.785751953
2/6/2020,4:00:00,2.785751953
2/6/2020,8:00:00,2.785751953
2/6/2020,12:00:00,2.699951172
2/6/2020,16:00:00,2.742851563
2/6/2020,20:00:00,2.699951172
2/7/2020,0:00:00,2.742851563
2/7/2020,4:00:00,2.614150391
2/7/2020,8:00:00,2.614150391
2/7/2020,12:00:00,2.614150391
2/7/2020,16:00:00,2.528349609
2/7/2020,20:00:00,2.528349609
2/8/2020,0:00:00,2.485449219
2/8/2020,4:00:00,2.485449219
2/8/2020,8:00:00,2.442548828
2/8/2020,12:00:00,2.442548828
2/8/2020,16:00:00,2.399648438
2/8/2020,20:00:00,2.442548828
2/9/2020,0:00:00,2.442548828
2/9/2020,4:00:00,2.399648438
2/9/2020,8:00:00,2.399648438
2/9/2020,12:00:00,2.399648438
2/9/2020,16:00:00,2.399648438
2/9/2020,20:00:00,2.399648438
2/10/2020,0:00:00,2.442548828
2/10/2020,4:00:00,2.399648438
2/10/2020,8:00:00,2.313847656
2/10/2020,12:00:00,2.399648438
2/10/2020,16:00:00,2.399648438
2/10/2020,20:00:00,2.399648438
2/11/2020,0:00:00,2.399648438
2/11/2020,4:00:00,2.356748047
2/11/2020,8:00:00,2.356748047
2/11/2020,12:00:00,2.399648438
2/11/2020,16:00:00,2.442548828
2/11/2020,20:00:00,2.442548828
2/12/2020,0:00:00,2.442548828
2/12/2020,4:00:00,2.399648438
2/12/2020,8:00:00,2.399648438
2/12/2020,12:00:00,2.399648438
2/12/2020,16:00:00,2.485449219
2/12/2020,20:00:00,2.485449219
2/13/2020,0:00:00,2.442548828
2/13/2020,4:00:00,2.313847656
2/13/2020,8:00:00,2.228046875
2/13/2020,12:00:00,2.228046875
2/13/2020,16:00:00,2.142246094
2/13/2020,20:00:00,2.142246094
2/14/2020,0:00:00,2.142246094
2/14/2020,4:00:00,2.099345703
2/14/2020,8:00:00,2.099345703
2/14/2020,12:00:00,1.841943359
2/14/2020,16:00:00,1.927744141
2/14/2020,20:00:00,2.013544922
2/15/2020,0:00:00,2.056445313
2/15/2020,4:00:00,1.970644531
2/15/2020,8:00:00,2.013544922
2/15/2020,12:00:00,1.927744141
2/15/2020,16:00:00,1.927744141
2/15/2020,20:00:00,1.970644531
2/16/2020,0:00:00,1.970644531
2/16/2020,4:00:00,1.927744141
2/16/2020,8:00:00,1.927744141
2/16/2020,12:00:00,1.927744141
2/16/2020,16:00:00,1.927744141
2/16/2020,20:00:00,1.927744141
2/17/2020,0:00:00,1.88484375
2/17/2020,4:00:00,1.88484375
2/17/2020,8:00:00,1.927744141
2/17/2020,12:00:00,1.88484375
2/17/2020,16:00:00,1.970644531
2/17/2020,20:00:00,1.970644531
2/18/2020,0:00:00,1.970644531
2/18/2020,4:00:00,1.927744141
2/18/2020,8:00:00,2.013544922
2/18/2020,12:00:00,2.056445313
2/18/2020,16:00:00,2.013544922
2/18/2020,20:00:00,2.056445313
2/19/2020,0:00:00,1.927744141
2/19/2020,4:00:00,1.927744141
2/19/2020,8:00:00,1.88484375
2/19/2020,12:00:00,1.88484375
2/19/2020,16:00:00,1.88484375
2/19/2020,20:00:00,1.88484375
2/20/2020,0:00:00,1.88484375
2/20/2020,4:00:00,1.841943359
2/20/2020,8:00:00,1.88484375
2/20/2020,12:00:00,1.799042969
2/20/2020,16:00:00,1.713242188
2/20/2020,20:00:00,1.88484375
2/21/2020,0:00:00,1.88484375
2/21/2020,4:00:00,1.841943359
2/21/2020,8:00:00,1.841943359
2/21/2020,12:00:00,1.713242188
2/21/2020,16:00:00,1.799042969
2/21/2020,20:00:00,1.713242188
2/22/2020,0:00:00,1.799042969
2/22/2020,4:00:00,1.756142578
2/22/2020,8:00:00,1.799042969
2/22/2020,12:00:00,1.756142578
2/22/2020,16:00:00,1.927744141
2/22/2020,20:00:00,1.88484375
2/23/2020,0:00:00,1.88484375
2/23/2020,4:00:00,1.799042969
2/23/2020,8:00:00,1.88484375
2/23/2020,12:00:00,1.927744141
2/23/2020,16:00:00,2.056445313
2/23/2020,20:00:00,1.970644531
2/24/2020,0:00:00,1.970644531
2/24/2020,4:00:00,1.927744141
2/24/2020,8:00:00,1.970644531
2/24/2020,12:00:00,1.841943359
2/24/2020,16:00:00,2.056445313
2/24/2020,20:00:00,2.056445313
2/25/2020,0:00:00,2.056445313
2/25/2020,4:00:00,2.013544922
2/25/2020,8:00:00,1.970644531
2/25/2020,12:00:00,2.013544922
2/25/2020,16:00:00,2.056445313
2/25/2020,20:00:00,1.927744141
2/26/2020,0:00:00,1.88484375
2/26/2020,4:00:00,1.927744141
2/26/2020,8:00:00,1.88484375
2/26/2020,12:00:00,1.799042969
2/26/2020,16:00:00,1.799042969
2/26/2020,20:00:00,1.799042969
2/27/2020,0:00:00,1.713242188
2/27/2020,4:00:00,1.841943359
2/27/2020,8:00:00,1.799042969
2/27/2020,12:00:00,1.756142578
2/27/2020,16:00:00,1.756142578
2/27/2020,20:00:00,1.799042969
2/28/2020,0:00:00,1.713242188
2/28/2020,4:00:00,1.713242188
2/28/2020,8:00:00,1.713242188
2/28/2020,12:00:00,1.670341797
2/28/2020,16:00:00,1.713242188
2/28/2020,20:00:00,1.713242188
2/29/2020,0:00:00,1.670341797
2/29/2020,4:00:00,1.670341797
2/29/2020,8:00:00,1.713242188
2/29/2020,12:00:00,1.670341797
2/29/2020,16:00:00,1.670341797
2/29/2020,20:00:00,1.670341797
3/1/2020,0:00:00,1.670341797
3/1/2020,4:00:00,1.670341797
3/1/2020,8:00:00,1.627441406
3/1/2020,12:00:00,1.756142578
3/1/2020,16:00:00,2.056445313
3/1/2020,20:00:00,1.970644531
3/2/2020,0:00:00,1.756142578
3/2/2020,4:00:00,1.799042969
3/2/2020,8:00:00,1.799042969
3/2/2020,12:00:00,1.88484375
3/2/2020,16:00:00,1.927744141
3/2/2020,20:00:00,1.927744141
3/3/2020,0:00:00,1.841943359
3/3/2020,4:00:00,1.799042969
3/3/2020,8:00:00,1.841943359
3/3/2020,12:00:00,1.927744141
3/3/2020,16:00:00,2.013544922
3/3/2020,20:00:00,2.013544922
3/4/2020,0:00:00,1.970644531
3/4/2020,4:00:00,2.056445313
3/4/2020,8:00:00,2.099345703
3/4/2020,12:00:00,2.142246094
3/4/2020,16:00:00,2.056445313
3/4/2020,20:00:00,2.099345703
3/5/2020,0:00:00,2.013544922
3/5/2020,4:00:00,2.013544922
3/5/2020,8:00:00,2.056445313
3/5/2020,12:00:00,2.099345703
3/5/2020,16:00:00,2.313847656
3/5/2020,20:00:00,2.142246094
3/6/2020,0:00:00,2.099345703
3/6/2020,4:00:00,2.185146484
3/6/2020,8:00:00,2.185146484
3/6/2020,12:00:00,2.142246094
3/6/2020,16:00:00,2.142246094
3/6/2020,20:00:00,2.099345703
3/7/2020,0:00:00,2.056445313
3/7/2020,4:00:00,2.056445313
3/7/2020,8:00:00,2.013544922
3/7/2020,12:00:00,2.142246094
3/7/2020,16:00:00,2.228046875
3/7/2020,20:00:00,2.228046875
3/8/2020,0:00:00,2.099345703
3/8/2020,4:00:00,2.185146484
3/8/2020,8:00:00,2.142246094
3/8/2020,12:00:00,2.356748047
3/8/2020,16:00:00,3.171855469
3/8/2020,20:00:00,3.515058594
3/9/2020,0:00:00,3.643759766
3/9/2020,4:00:00,3.472158203
3/9/2020,8:00:00,3.386357422
3/9/2020,12:00:00,3.643759766
3/9/2020,16:00:00,3.815361328
3/9/2020,20:00:00,3.901162109
3/10/2020,0:00:00,3.429257813
3/10/2020,4:00:00,2.914453125
3/10/2020,8:00:00,2.828652344
3/10/2020,12:00:00,2.742851563
3/10/2020,16:00:00,2.785751953
3/10/2020,20:00:00,2.871552734
3/11/2020,0:00:00,2.914453125
3/11/2020,4:00:00,2.914453125
3/11/2020,8:00:00,2.871552734
3/11/2020,12:00:00,2.957353516
3/11/2020,16:00:00,3.000253906
3/11/2020,20:00:00,3.043154297
3/12/2020,0:00:00,3.086054688
3/12/2020,4:00:00,3.043154297
3/12/2020,8:00:00,3.086054688
3/12/2020,12:00:00,3.171855469
3/12/2020,16:00:00,3.343457031
3/12/2020,20:00:00,3.729560547
3/13/2020,0:00:00,3.429257813
3/13/2020,4:00:00,3.214755859
3/13/2020,8:00:00,3.171855469
3/13/2020,12:00:00,3.086054688
3/13/2020,16:00:00,3.128955078
3/13/2020,20:00:00,3.171855469
3/14/2020,0:00:00,3.128955078
3/14/2020,4:00:00,3.128955078
3/14/2020,8:00:00,3.171855469
3/14/2020,12:00:00,3.128955078
3/14/2020,16:00:00,3.128955078
3/14/2020,20:00:00,3.043154297
3/15/2020,0:00:00,3.128955078
3/15/2020,4:00:00,3.000253906
3/15/2020,8:00:00,3.000253906
3/15/2020,12:00:00,3.043154297
3/15/2020,16:00:00,3.000253906
3/15/2020,20:00:00,3.000253906
3/16/2020,0:00:00,3.000253906
3/16/2020,4:00:00,3.000253906
3/16/2020,8:00:00,2.957353516
3/16/2020,12:00:00,3.000253906
3/16/2020,16:00:00,3.086054688
3/16/2020,20:00:00,3.043154297
3/17/2020,0:00:00,3.043154297
3/17/2020,4:00:00,3.043154297
3/17/2020,8:00:00,3.086054688
3/17/2020,12:00:00,3.086054688
3/17/2020,16:00:00,3.086054688
3/17/2020,20:00:00,3.000253906
3/18/2020,0:00:00,3.000253906
3/18/2020,4:00:00,3.000253906
3/18/2020,8:00:00,3.043154297
3/18/2020,12:00:00,3.086054688
3/18/2020,16:00:00,3.043154297
3/18/2020,20:00:00,3.086054688
3/19/2020,0:00:00,3.128955078
3/19/2020,4:00:00,3.171855469
3/19/2020,8:00:00,3.086054688
3/19/2020,12:00:00,3.171855469
3/19/2020,16:00:00,3.686660156
3/19/2020,20:00:00,3.729560547
3/20/2020,0:00:00,3.858261719
3/20/2020,4:00:00,3.557958984
3/20/2020,8:00:00,3.386357422
3/20/2020,12:00:00,3.171855469
3/20/2020,16:00:00,3.171855469
3/20/2020,20:00:00,3.171855469
3/21/2020,0:00:00,3.171855469
3/21/2020,4:00:00,3.171855469
3/21/2020,8:00:00,3.214755859
3/21/2020,12:00:00,3.128955078
3/21/2020,16:00:00,3.128955078
3/21/2020,20:00:00,3.043154297
3/22/2020,0:00:00,3.086054688
3/22/2020,4:00:00,3.086054688
3/22/2020,8:00:00,3.086054688
3/22/2020,12:00:00,3.000253906
3/22/2020,16:00:00,3.043154297
3/22/2020,20:00:00,3.043154297
3/23/2020,0:00:00,3.043154297
3/23/2020,4:00:00,3.128955078
3/23/2020,8:00:00,3.086054688
3/23/2020,12:00:00,3.128955078
3/23/2020,16:00:00,3.171855469
3/23/2020,20:00:00,3.171855469
3/24/2020,0:00:00,3.171855469
3/24/2020,4:00:00,3.214755859
3/24/2020,8:00:00,3.171855469
3/24/2020,12:00:00,3.25765625
3/24/2020,16:00:00,3.515058594
3/24/2020,20:00:00,3.515058594
3/25/2020,0:00:00,3.515058594
3/25/2020,4:00:00,3.515058594
3/25/2020,8:00:00,3.472158203
3/25/2020,12:00:00,3.600859375
3/25/2020,16:00:00,4.330166016
3/25/2020,20:00:00,4.63046875
3/26/2020,0:00:00,4.158564453
3/26/2020,4:00:00,4.115664063
3/26/2020,8:00:00,4.029863281
3/26/2020,12:00:00,3.9440625
3/26/2020,16:00:00,3.9440625
3/26/2020,20:00:00,4.115664063
3/27/2020,0:00:00,4.029863281
3/27/2020,4:00:00,4.115664063
3/27/2020,8:00:00,4.115664063
3/27/2020,12:00:00,4.244365234
3/27/2020,16:00:00,5.359775391
3/27/2020,20:00:00,5.402675781
3/28/2020,0:00:00,4.887871094
3/28/2020,4:00:00,4.63046875
3/28/2020,8:00:00,4.673369141
3/28/2020,12:00:00,4.930771484
3/28/2020,16:00:00,5.188173828
3/28/2020,20:00:00,5.273974609
3/29/2020,0:00:00,5.188173828
3/29/2020,4:00:00,5.445576172
3/29/2020,8:00:00,5.617177734
3/29/2020,12:00:00,5.359775391
3/29/2020,16:00:00,4.973671875
3/29/2020,20:00:00,5.102373047
3/30/2020,0:00:00,4.973671875
3/30/2020,4:00:00,4.930771484
3/30/2020,8:00:00,4.930771484
3/30/2020,12:00:00,4.844970703
3/30/2020,16:00:00,4.802070313
3/30/2020,20:00:00,4.844970703
3/31/2020,0:00:00,4.887871094
3/31/2020,4:00:00,4.844970703
3/31/2020,8:00:00,4.844970703
3/31/2020,12:00:00,4.844970703
3/31/2020,16:00:00,4.930771484
3/31/2020,20:00:00,4.887871094
4/1/2020,0:00:00,4.887871094
4/1/2020,4:00:00,4.844970703
4/1/2020,8:00:00,4.802070313
4/1/2020,12:00:00,5.059472656
4/1/2020,16:00:00,5.359775391
4/1/2020,20:00:00,5.402675781
4/2/2020,0:00:00,4.973671875
4/2/2020,4:00:00,5.016572266
4/2/2020,8:00:00,4.973671875
4/2/2020,12:00:00,5.145273437
4/2/2020,16:00:00,5.960380859
4/2/2020,20:00:00,5.831679688
4/3/2020,0:00:00,5.016572266
4/3/2020,4:00:00,5.102373047
4/3/2020,8:00:00,5.231074219
4/3/2020,12:00:00,5.745878906
4/3/2020,16:00:00,6.861289063
4/3/2020,20:00:00,6.603886719
4/4/2020,0:00:00,5.488476563
4/4/2020,4:00:00,5.831679688
4/4/2020,8:00:00,5.788779297
4/4/2020,12:00:00,5.788779297
4/4/2020,16:00:00,5.745878906
4/4/2020,20:00:00,5.745878906
4/5/2020,0:00:00,5.745878906
4/5/2020,4:00:00,5.702978516
4/5/2020,8:00:00,5.617177734
4/5/2020,12:00:00,5.617177734
4/5/2020,16:00:00,6.389384766
4/5/2020,20:00:00,6.089082031
4/6/2020,0:00:00,5.531376953
4/6/2020,4:00:00,5.574277344
4/6/2020,8:00:00,5.702978516
4/6/2020,12:00:00,6.131982422
4/6/2020,16:00:00,6.432285156
4/6/2020,20:00:00,6.818388672
4/7/2020,0:00:00,6.260683594
4/7/2020,4:00:00,6.131982422
4/7/2020,8:00:00,6.217783203
4/7/2020,12:00:00,6.947089844
4/7/2020,16:00:00,8.234101563
4/7/2020,20:00:00,7.676396484
4/8/2020,0:00:00,7.333193359
4/8/2020,4:00:00,6.861289063
4/8/2020,8:00:00,6.560986328
4/8/2020,12:00:00,6.989990234
4/8/2020,16:00:00,7.633496094
4/8/2020,20:00:00,7.290292969
4/9/2020,0:00:00,6.775488281
4/9/2020,4:00:00,6.732587891
4/9/2020,8:00:00,6.732587891
4/9/2020,12:00:00,6.432285156
4/9/2020,16:00:00,6.432285156
4/9/2020,20:00:00,6.389384766
4/10/2020,0:00:00,6.303583984
4/10/2020,4:00:00,6.260683594
4/10/2020,8:00:00,6.260683594
4/10/2020,12:00:00,6.089082031
4/10/2020,16:00:00,6.089082031
4/10/2020,20:00:00,6.089082031
4/11/2020,0:00:00,6.046181641
4/11/2020,4:00:00,6.046181641
4/11/2020,8:00:00,6.046181641
4/11/2020,12:00:00,6.046181641
4/11/2020,16:00:00,6.518085938
4/11/2020,20:00:00,6.560986328
4/12/2020,0:00:00,6.131982422
4/12/2020,4:00:00,6.303583984
4/12/2020,8:00:00,6.389384766
4/12/2020,12:00:00,6.818388672
4/12/2020,16:00:00,7.290292969
4/12/2020,20:00:00,7.37609375
4/13/2020,0:00:00,7.204492188
4/13/2020,4:00:00,6.6896875
4/13/2020,8:00:00,6.303583984
4/13/2020,12:00:00,6.131982422
4/13/2020,16:00:00,6.046181641
4/13/2020,20:00:00,6.089082031
4/14/2020,0:00:00,6.174882813
4/14/2020,4:00:00,6.174882813
4/14/2020,8:00:00,6.174882813
4/14/2020,12:00:00,5.702978516
4/14/2020,16:00:00,5.702978516
4/14/2020,20:00:00,5.831679688
4/15/2020,0:00:00,5.917480469
4/15/2020,4:00:00,5.831679688
4/15/2020,8:00:00,5.874580078
4/15/2020,12:00:00,5.702978516
4/15/2020,16:00:00,5.531376953
4/15/2020,20:00:00,5.574277344
4/16/2020,0:00:00,5.574277344
4/16/2020,4:00:00,5.531376953
4/16/2020,8:00:00,5.574277344
4/16/2020,12:00:00,5.273974609
4/16/2020,16:00:00,5.145273437
4/16/2020,20:00:00,5.402675781
4/17/2020,0:00:00,5.402675781
4/17/2020,4:00:00,5.402675781
4/17/2020,8:00:00,5.445576172
4/17/2020,12:00:00,5.488476563
4/17/2020,16:00:00,5.445576172
4/17/2020,20:00:00,5.488476563
4/18/2020,0:00:00,5.359775391
4/18/2020,4:00:00,5.488476563
4/18/2020,8:00:00,5.574277344
4/18/2020,12:00:00,5.660078125
4/18/2020,16:00:00,6.046181641
4/18/2020,20:00:00,6.089082031
4/19/2020,0:00:00,6.046181641
4/19/2020,4:00:00,6.046181641
4/19/2020,8:00:00,5.917480469
4/19/2020,12:00:00,5.788779297
4/19/2020,16:00:00,5.874580078
4/19/2020,20:00:00,6.131982422
4/20/2020,0:00:00,5.960380859
4/20/2020,4:00:00,6.174882813
4/20/2020,8:00:00,6.260683594
4/20/2020,12:00:00,6.260683594
4/20/2020,16:00:00,6.560986328
4/20/2020,20:00:00,6.389384766
4/21/2020,0:00:00,6.303583984
4/21/2020,4:00:00,6.260683594
4/21/2020,8:00:00,6.131982422
4/21/2020,12:00:00,5.874580078
4/21/2020,16:00:00,5.788779297
4/21/2020,20:00:00,5.917480469
4/22/2020,0:00:00,6.046181641
4/22/2020,4:00:00,5.960380859
4/22/2020,8:00:00,5.960380859
4/22/2020,12:00:00,5.917480469
4/22/2020,16:00:00,6.046181641
4/22/2020,20:00:00,6.00328125
4/23/2020,0:00:00,5.960380859
4/23/2020,4:00:00,6.00328125
4/23/2020,8:00:00,6.00328125
4/23/2020,12:00:00,5.960380859
4/23/2020,16:00:00,6.00328125
4/23/2020,20:00:00,5.960380859
4/24/2020,0:00:00,6.00328125
4/24/2020,4:00:00,6.00328125
4/24/2020,8:00:00,6.046181641
4/24/2020,12:00:00,6.046181641
4/24/2020,16:00:00,6.775488281
4/24/2020,20:00:00,6.818388672
4/25/2020,0:00:00,6.174882813
4/25/2020,4:00:00,6.303583984
4/25/2020,8:00:00,6.346484375
4/25/2020,12:00:00,6.646787109
4/25/2020,16:00:00,7.290292969
4/25/2020,20:00:00,7.247392578
4/26/2020,0:00:00,6.646787109
4/26/2020,4:00:00,6.603886719
4/26/2020,8:00:00,6.732587891
4/26/2020,12:00:00,7.118691406
4/26/2020,16:00:00,8.191201172
4/26/2020,20:00:00,8.234101563
4/27/2020,0:00:00,6.904189453
4/27/2020,4:00:00,7.161591797
4/27/2020,8:00:00,7.247392578
4/27/2020,12:00:00,7.461894531
4/27/2020,16:00:00,7.590595703
4/27/2020,20:00:00,7.633496094
4/28/2020,0:00:00,7.633496094
4/28/2020,4:00:00,7.461894531
4/28/2020,8:00:00,7.461894531
4/28/2020,12:00:00,7.976699219
4/28/2020,16:00:00,9.392412109
4/28/2020,20:00:00,9.4353125
4/29/2020,0:00:00,8.706005859
4/29/2020,4:00:00,8.706005859
4/29/2020,8:00:00,8.620205078
4/29/2020,12:00:00,8.663105469
4/29/2020,16:00:00,8.448603516
4/29/2020,20:00:00,8.0625
4/30/2020,0:00:00,8.019599609
4/30/2020,4:00:00,7.976699219
4/30/2020,8:00:00,7.933798828
4/30/2020,12:00:00,7.847998047
4/30/2020,16:00:00,7.805097656
4/30/2020,20:00:00,7.933798828
5/1/2020,0:00:00,7.762197266
5/1/2020,4:00:00,7.676396484
5/1/2020,8:00:00,7.590595703
5/1/2020,12:00:00,8.0625
5/1/2020,16:00:00,8.491503906
5/1/2020,20:00:00,8.405703125
5/2/2020,0:00:00,7.805097656
5/2/2020,4:00:00,8.019599609
5/2/2020,8:00:00,8.319902344
5/2/2020,12:00:00,9.092109375
5/2/2020,16:00:00,9.478212891
5/2/2020,20:00:00,10.07881836
5/3/2020,0:00:00,8.834707031
5/3/2020,4:00:00,8.834707031
5/3/2020,8:00:00,8.620205078
5/3/2020,12:00:00,8.963408203
5/3/2020,16:00:00,9.392412109
5/3/2020,20:00:00,8.791806641
5/4/2020,0:00:00,8.577304688
5/4/2020,4:00:00,8.74890625
5/4/2020,8:00:00,8.74890625
5/4/2020,12:00:00,8.791806641
5/4/2020,16:00:00,9.092109375
5/4/2020,20:00:00,8.920507813
5/5/2020,0:00:00,8.963408203
5/5/2020,4:00:00,9.092109375
5/5/2020,8:00:00,9.092109375
5/5/2020,12:00:00,9.220810547
5/5/2020,16:00:00,9.735615234
5/5/2020,20:00:00,9.478212891
5/6/2020,0:00:00,9.177910156
5/6/2020,4:00:00,9.177910156
5/6/2020,8:00:00,9.263710938
5/6/2020,12:00:00,9.263710938
5/6/2020,16:00:00,9.649814453
5/6/2020,20:00:00,10.25041992
5/7/2020,0:00:00,9.306611328
5/7/2020,4:00:00,9.392412109
5/7/2020,8:00:00,9.4353125
5/7/2020,12:00:00,9.392412109
5/7/2020,16:00:00,9.392412109
5/7/2020,20:00:00,9.478212891
5/8/2020,0:00:00,9.4353125
5/8/2020,4:00:00,9.4353125
5/8/2020,8:00:00,9.392412109
5/8/2020,12:00:00,9.263710938
5/8/2020,16:00:00,9.049208984
5/8/2020,20:00:00,9.006308594
5/9/2020,0:00:00,9.049208984
5/9/2020,4:00:00,9.049208984
5/9/2020,8:00:00,8.963408203
5/9/2020,12:00:00,8.663105469
5/9/2020,16:00:00,8.963408203
5/9/2020,20:00:00,9.135009766
5/10/2020,0:00:00,9.006308594
5/10/2020,4:00:00,9.006308594
5/10/2020,8:00:00,8.963408203
5/10/2020,12:00:00,8.920507813
5/10/2020,16:00:00,8.834707031
5/10/2020,20:00:00,8.706005859
5/11/2020,0:00:00,8.663105469
5/11/2020,4:00:00,8.663105469
5/11/2020,8:00:00,8.577304688
5/11/2020,12:00:00,8.362802734
5/11/2020,16:00:00,8.362802734
5/11/2020,20:00:00,8.663105469
5/12/2020,0:00:00,8.448603516
5/12/2020,4:00:00,8.448603516
5/12/2020,8:00:00,8.491503906
5/12/2020,12:00:00,8.491503906
5/12/2020,16:00:00,8.491503906
5/12/2020,20:00:00,8.74890625
5/13/2020,0:00:00,8.534404297
5/13/2020,4:00:00,8.620205078
5/13/2020,8:00:00,8.706005859
5/13/2020,12:00:00,8.877607422
5/13/2020,16:00:00,9.950117188
5/13/2020,20:00:00,9.649814453
5/14/2020,0:00:00,9.392412109
5/14/2020,4:00:00,9.392412109
5/14/2020,8:00:00,9.220810547
5/14/2020,12:00:00,9.263710938
5/14/2020,16:00:00,9.778515625
5/14/2020,20:00:00,10.25041992
5/15/2020,0:00:00,10.12171875
5/15/2020,4:00:00,10.07881836
5/15/2020,8:00:00,10.07881836
5/15/2020,12:00:00,10.97972656
5/15/2020,16:00:00,11.15132813
5/15/2020,20:00:00,11.2800293
5/16/2020,0:00:00,10.3362207
5/16/2020,4:00:00,10.16461914
5/16/2020,8:00:00,10.12171875
5/16/2020,12:00:00,10.76522461
5/16/2020,16:00:00,11.88063477
5/16/2020,20:00:00,12.39543945
5/17/2020,0:00:00,11.53743164
5/17/2020,4:00:00,11.19422852
5/17/2020,8:00:00,11.2800293
5/17/2020,12:00:00,11.45163086
5/17/2020,16:00:00,11.49453125
5/17/2020,20:00:00,11.32292969
5/18/2020,0:00:00,11.2800293
5/18/2020,4:00:00,11.23712891
5/18/2020,8:00:00,11.36583008
5/18/2020,12:00:00,11.36583008
5/18/2020,16:00:00,11.58033203
5/18/2020,20:00:00,11.49453125
5/19/2020,0:00:00,11.53743164
5/19/2020,4:00:00,11.49453125
5/19/2020,8:00:00,11.36583008
5/19/2020,12:00:00,11.7090332
5/19/2020,16:00:00,12.26673828
5/19/2020,20:00:00,12.13803711
5/20/2020,0:00:00,11.83773438
5/20/2020,4:00:00,11.62323242
5/20/2020,8:00:00,11.49453125
5/20/2020,12:00:00,12.35253906
5/20/2020,16:00:00,13.51084961
5/20/2020,20:00:00,13.68245117
5/21/2020,0:00:00,12.52414063
5/21/2020,4:00:00,12.13803711
5/21/2020,8:00:00,12.13803711
5/21/2020,12:00:00,13.0818457
5/21/2020,16:00:00,14.54045898
5/21/2020,20:00:00,15.09816406
5/22/2020,0:00:00,14.11145508
5/22/2020,4:00:00,13.72535156
5/22/2020,8:00:00,13.55375
5/22/2020,12:00:00,14.28305664
5/22/2020,16:00:00,14.96946289
5/22/2020,20:00:00,14.41175781
5/23/2020,0:00:00,14.15435547
5/23/2020,4:00:00,13.81115234
5/23/2020,8:00:00,13.76825195
5/23/2020,12:00:00,15.01236328
5/23/2020,16:00:00,15.61296875
5/23/2020,20:00:00,15.65586914
5/24/2020,0:00:00,15.3984668
5/24/2020,4:00:00,15.22686523
5/24/2020,8:00:00,15.18396484
5/24/2020,12:00:00,15.65586914
5/24/2020,16:00:00,15.52716797
5/24/2020,20:00:00,16.34227539
5/25/2020,0:00:00,15.57006836
5/25/2020,4:00:00,15.44136719
5/25/2020,8:00:00,15.48426758
5/25/2020,12:00:00,17.02868164
5/25/2020,16:00:00,17.58638672
5/25/2020,20:00:00,18.10119141
5/26/2020,0:00:00,17.07158203
5/26/2020,4:00:00,16.68547852
5/26/2020,8:00:00,16.55677734
5/26/2020,12:00:00,18.18699219
5/26/2020,16:00:00,18.31569336
5/26/2020,20:00:00,18.91629883
5/27/2020,0:00:00,17.84378906
5/27/2020,4:00:00,17.88668945
5/27/2020,8:00:00,17.84378906
5/27/2020,12:00:00,18.5730957
5/27/2020,16:00:00,19.38820313
5/27/2020,20:00:00,19.30240234
5/28/2020,0:00:00,18.70179688
5/28/2020,4:00:00,18.48729492
5/28/2020,8:00:00,18.35859375
5/28/2020,12:00:00,19.08790039
5/28/2020,16:00:00,19.00209961
5/28/2020,20:00:00,17.97249023
5/29/2020,0:00:00,17.80088867
5/29/2020,4:00:00,17.71508789
5/29/2020,8:00:00,17.62928711
5/29/2020,12:00:00,17.41478516
5/29/2020,16:00:00,17.28608398
5/29/2020,20:00:00,17.2002832
5/30/2020,0:00:00,17.15738281
5/30/2020,4:00:00,17.02868164
5/30/2020,8:00:00,16.98578125
5/30/2020,12:00:00,16.89998047
5/30/2020,16:00:00,16.68547852
5/30/2020,20:00:00,16.68547852
5/31/2020,0:00:00,16.55677734
5/31/2020,4:00:00,16.55677734
5/31/2020,8:00:00,16.47097656
5/31/2020,12:00:00,16.51387695
5/31/2020,16:00:00,16.299375
5/31/2020,20:00:00,16.55677734
6/1/2020,0:00:00,16.21357422
6/1/2020,4:00:00,16.299375
6/1/2020,8:00:00,16.34227539
6/1/2020,12:00:00,16.72837891
6/1/2020,16:00:00,16.89998047
6/1/2020,20:00:00,16.55677734
6/2/2020,0:00:00,16.55677734
6/2/2020,4:00:00,16.51387695
6/2/2020,8:00:00,16.47097656
