"Plot Title:  10799580"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10799580, SEN S/N: 10799580)","RH, % (LGR S/N: 10799580, SEN S/N: 10799580)","Coupler Detached (LGR S/N: 10799580)","End Of File (LGR S/N: 10799580)"
114,11/29/17 12:08:28 AM,21.079,42.617,,
115,11/29/17 12:09:28 AM,21.079,42.617,,
116,11/29/17 12:10:28 AM,21.056,42.614,,
117,11/29/17 12:11:28 AM,21.056,42.614,,
118,11/29/17 12:12:28 AM,21.056,42.614,,
119,11/29/17 12:13:28 AM,21.056,42.646,,
120,11/29/17 12:14:28 AM,21.032,42.643,,
121,11/29/17 12:15:28 AM,21.032,42.643,,
122,11/29/17 12:16:28 AM,21.032,42.611,,
123,11/29/17 12:17:28 AM,21.032,42.611,,
124,11/29/17 12:18:28 AM,21.032,42.611,,
125,11/29/17 12:19:28 AM,21.032,42.579,,
126,11/29/17 12:20:28 AM,21.008,42.576,,
127,11/29/17 12:21:28 AM,21.008,42.512,,
128,11/29/17 12:22:28 AM,21.008,42.512,,
129,11/29/17 12:23:28 AM,20.984,42.509,,
130,11/29/17 12:24:28 AM,20.984,42.445,,
131,11/29/17 12:25:28 AM,20.984,42.445,,
132,11/29/17 12:26:28 AM,20.984,42.412,,
133,11/29/17 12:27:28 AM,20.984,42.380,,
134,11/29/17 12:28:28 AM,20.960,42.345,,
135,11/29/17 12:29:28 AM,20.960,42.313,,
136,11/29/17 12:30:28 AM,20.936,42.310,,
137,11/29/17 12:31:28 AM,20.936,42.278,,
138,11/29/17 12:32:28 AM,20.936,42.278,,
139,11/29/17 12:33:28 AM,20.936,42.278,,
140,11/29/17 12:34:28 AM,20.936,42.278,,
141,11/29/17 12:35:28 AM,20.913,42.275,,
142,11/29/17 12:36:28 AM,20.913,42.275,,
143,11/29/17 12:37:28 AM,20.889,42.240,,
144,11/29/17 12:38:28 AM,20.889,42.272,,
145,11/29/17 12:39:28 AM,20.889,42.272,,
146,11/29/17 12:40:28 AM,20.889,42.272,,
147,11/29/17 12:41:28 AM,20.889,42.240,,
148,11/29/17 12:42:28 AM,20.865,42.238,,
149,11/29/17 12:43:28 AM,20.865,42.238,,
150,11/29/17 12:44:28 AM,20.865,42.238,,
151,11/29/17 12:45:28 AM,20.841,42.235,,
152,11/29/17 12:46:28 AM,20.841,42.235,,
153,11/29/17 12:47:28 AM,20.841,42.235,,
154,11/29/17 12:48:28 AM,20.841,42.235,,
155,11/29/17 12:49:28 AM,20.841,42.235,,
156,11/29/17 12:50:28 AM,20.817,42.232,,
157,11/29/17 12:51:28 AM,20.817,42.200,,
158,11/29/17 12:52:28 AM,20.793,42.165,,
159,11/29/17 12:53:28 AM,20.793,42.165,,
160,11/29/17 12:54:28 AM,20.793,42.165,,
161,11/29/17 12:55:28 AM,20.793,42.165,,
162,11/29/17 12:56:28 AM,20.793,42.133,,
163,11/29/17 12:57:28 AM,20.770,42.130,,
164,11/29/17 12:58:28 AM,20.770,42.098,,
165,11/29/17 12:59:28 AM,20.746,42.095,,
166,11/29/17 01:00:28 AM,20.746,42.095,,
167,11/29/17 01:01:28 AM,20.746,42.095,,
168,11/29/17 01:02:28 AM,20.746,42.063,,
169,11/29/17 01:03:28 AM,20.746,42.031,,
170,11/29/17 01:04:28 AM,20.722,42.028,,
171,11/29/17 01:05:28 AM,20.722,42.028,,
172,11/29/17 01:06:28 AM,20.722,41.996,,
173,11/29/17 01:07:28 AM,20.698,41.993,,
174,11/29/17 01:08:28 AM,20.698,41.993,,
175,11/29/17 01:09:28 AM,20.698,41.993,,
176,11/29/17 01:10:28 AM,20.698,41.993,,
177,11/29/17 01:11:28 AM,20.674,41.990,,
178,11/29/17 01:12:28 AM,20.674,41.958,,
179,11/29/17 01:13:28 AM,20.674,41.990,,
180,11/29/17 01:14:28 AM,20.650,41.955,,
181,11/29/17 01:15:28 AM,20.650,41.988,,
182,11/29/17 01:16:28 AM,20.650,41.988,,
183,11/29/17 01:17:28 AM,20.650,41.988,,
184,11/29/17 01:18:28 AM,20.650,41.955,,
185,11/29/17 01:19:28 AM,20.627,41.953,,
186,11/29/17 01:20:28 AM,20.627,41.920,,
187,11/29/17 01:21:28 AM,20.603,41.885,,
188,11/29/17 01:22:28 AM,20.603,41.885,,
189,11/29/17 01:23:28 AM,20.603,41.853,,
190,11/29/17 01:24:28 AM,20.603,41.853,,
191,11/29/17 01:25:28 AM,20.603,41.821,,
192,11/29/17 01:26:28 AM,20.579,41.818,,
193,11/29/17 01:27:28 AM,20.579,41.786,,
194,11/29/17 01:28:28 AM,20.579,41.754,,
195,11/29/17 01:29:28 AM,20.555,41.751,,
196,11/29/17 01:30:28 AM,20.555,41.751,,
197,11/29/17 01:31:28 AM,20.555,41.751,,
198,11/29/17 01:32:28 AM,20.531,41.748,,
199,11/29/17 01:33:28 AM,20.531,41.748,,
200,11/29/17 01:34:28 AM,20.531,41.748,,
201,11/29/17 01:35:28 AM,20.507,41.746,,
202,11/29/17 01:36:28 AM,20.507,41.746,,
203,11/29/17 01:37:28 AM,20.507,41.746,,
204,11/29/17 01:38:28 AM,20.507,41.746,,
205,11/29/17 01:39:28 AM,20.484,41.743,,
206,11/29/17 01:40:28 AM,20.484,41.743,,
207,11/29/17 01:41:28 AM,20.484,41.743,,
208,11/29/17 01:42:28 AM,20.460,41.740,,
