"Plot Title: Beatens_2016_b"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10799587, SEN S/N: 10799587)","RH, % (LGR S/N: 10799587, SEN S/N: 10799587)","Coupler Detached (LGR S/N: 10799587)","Coupler Attached (LGR S/N: 10799587)","Host Connected (LGR S/N: 10799587)","Stopped (LGR S/N: 10799587)","End Of File (LGR S/N: 10799587)"
711,09/06/17 12:59:54 AM,10.149,1.000,,,,,
712,09/06/17 12:59:54 PM,10.100,1.000,,,,,
713,09/07/17 12:59:54 AM,10.051,1.000,,,,,
714,09/07/17 12:59:54 PM,10.026,1.000,,,,,
715,09/08/17 12:59:54 AM,9.952,1.000,,,,,
716,09/08/17 12:59:54 PM,9.903,1.000,,,,,
717,09/09/17 12:59:54 AM,9.854,1.000,,,,,
718,09/09/17 12:59:54 PM,9.829,1.000,,,,,
719,09/10/17 12:59:54 AM,9.854,1.000,,,,,
720,09/10/17 12:59:54 PM,9.854,1.000,,,,,
721,09/11/17 12:59:54 AM,9.952,1.000,,,,,
722,09/11/17 12:59:54 PM,9.952,1.000,,,,,
723,09/12/17 12:59:54 AM,10.124,1.000,,,,,
724,09/12/17 12:59:54 PM,10.124,1.000,,,,,
725,09/13/17 12:59:54 AM,10.198,1.000,,,,,
726,09/13/17 12:59:54 PM,10.271,1.000,,,,,
727,09/14/17 12:59:54 AM,10.541,1.000,,,,,
728,09/14/17 12:59:54 PM,10.590,1.000,,,,,
729,09/15/17 12:59:54 AM,10.834,1.000,,,,,
730,09/15/17 12:59:54 PM,10.883,1.000,,,,,
731,09/16/17 12:59:54 AM,10.907,1.000,,,,,
732,09/16/17 12:59:54 PM,11.005,1.000,,,,,
733,09/17/17 12:59:54 AM,11.224,1.000,,,,,
734,09/17/17 12:59:54 PM,11.127,1.000,,,,,
735,09/18/17 12:59:54 AM,10.980,1.000,,,,,
736,09/18/17 12:59:54 PM,10.834,1.000,,,,,
737,09/19/17 12:59:54 AM,10.810,1.000,,,,,
738,09/19/17 12:59:54 PM,10.785,1.000,,,,,
739,09/20/17 12:59:54 AM,10.858,1.000,,,,,
740,09/20/17 12:59:54 PM,10.883,1.000,,,,,
741,09/21/17 12:59:54 AM,10.980,1.000,,,,,
742,09/21/17 12:59:54 PM,10.932,1.000,,,,,
743,09/22/17 12:59:54 AM,11.078,1.000,,,,,
744,09/22/17 12:59:54 PM,11.273,1.000,,,,,
745,09/23/17 12:59:54 AM,11.467,1.000,,,,,
746,09/23/17 12:59:54 PM,11.759,1.000,,,,,
747,09/24/17 12:59:54 AM,12.074,1.000,,,,,
748,09/24/17 12:59:54 PM,12.122,1.000,,,,,
749,09/25/17 12:59:54 AM,12.171,1.000,,,,,
750,09/25/17 12:59:54 PM,12.171,1.000,,,,,
751,09/26/17 12:59:54 AM,12.025,1.000,,,,,
752,09/26/17 12:59:54 PM,11.929,1.000,,,,,
753,09/27/17 12:59:54 AM,11.856,1.000,,,,,
754,09/27/17 12:59:54 PM,11.686,1.000,,,,,
755,09/28/17 12:59:54 AM,11.565,1.000,,,,,
756,09/28/17 12:59:54 PM,11.492,1.000,,,,,
757,09/29/17 12:59:54 AM,11.419,1.000,,,,,
758,09/29/17 12:59:54 PM,11.370,1.000,,,,,
759,09/30/17 12:59:54 AM,11.273,1.000,,,,,
760,09/30/17 12:59:54 PM,11.151,1.000,,,,,
761,10/01/17 12:59:54 AM,11.102,1.000,,,,,
762,10/01/17 12:59:54 PM,11.029,1.000,,,,,
763,10/02/17 12:59:54 AM,10.980,1.000,,,,,
764,10/02/17 12:59:54 PM,10.980,1.000,,,,,
765,10/03/17 12:59:54 AM,11.102,1.000,,,,,
766,10/03/17 12:59:54 PM,11.200,1.000,,,,,
767,10/04/17 12:59:54 AM,11.273,1.000,,,,,
768,10/04/17 12:59:54 PM,11.151,1.000,,,,,
769,10/05/17 12:59:54 AM,11.078,1.000,,,,,
770,10/05/17 12:59:54 PM,10.980,1.000,,,,,
771,10/06/17 12:59:54 AM,10.932,1.000,,,,,
772,10/06/17 12:59:54 PM,10.883,1.000,,,,,
773,10/07/17 12:59:54 AM,10.834,1.000,,,,,
774,10/07/17 12:59:54 PM,10.810,1.000,,,,,
775,10/08/17 12:59:54 AM,10.810,1.000,,,,,
776,10/08/17 12:59:54 PM,10.785,1.000,,,,,
777,10/09/17 12:59:54 AM,10.785,1.000,,,,,
778,10/09/17 12:59:54 PM,10.736,1.000,,,,,
779,10/10/17 12:59:54 AM,10.687,1.000,,,,,
780,10/10/17 12:59:54 PM,10.638,1.000,,,,,
781,10/11/17 12:59:54 AM,10.541,1.000,,,,,
782,10/11/17 12:59:54 PM,10.443,1.000,,,,,
783,10/12/17 12:59:54 AM,10.418,1.000,,,,,
784,10/12/17 12:59:54 PM,10.394,1.000,,,,,
785,10/13/17 12:59:54 AM,10.394,1.000,,,,,
786,10/13/17 12:59:54 PM,10.394,1.000,,,,,
787,10/14/17 12:59:54 AM,10.345,1.000,,,,,
788,10/14/17 12:59:54 PM,10.296,1.000,,,,,
789,10/15/17 12:59:54 AM,10.198,1.000,,,,,
790,10/15/17 12:59:54 PM,10.173,1.000,,,,,
791,10/16/17 12:59:54 AM,10.149,1.000,,,,,
792,10/16/17 12:59:54 PM,10.100,1.000,,,,,
793,10/17/17 12:59:54 AM,10.026,1.000,,,,,
794,10/17/17 12:59:54 PM,10.001,1.000,,,,,
795,10/18/17 12:59:54 AM,9.928,1.000,,,,,
796,10/18/17 12:59:54 PM,9.952,1.000,,,,,
797,10/19/17 12:59:54 AM,9.879,1.000,,,,,
798,10/19/17 12:59:54 PM,9.829,1.000,,,,,
799,10/20/17 12:59:54 AM,9.682,1.000,,,,,
800,10/20/17 12:59:54 PM,9.731,1.000,,,,,
801,10/21/17 12:59:54 AM,9.731,1.000,,,,,
802,10/21/17 12:59:54 PM,9.854,1.000,,,,,
803,10/22/17 12:59:54 AM,10.051,1.000,,,,,
804,10/22/17 12:59:54 PM,10.075,1.000,,,,,
805,10/23/17 12:59:54 AM,10.026,1.000,,,,,
806,10/23/17 12:59:54 PM,9.977,1.000,,,,,
807,10/24/17 12:59:54 AM,9.952,1.000,,,,,
808,10/24/17 12:59:54 PM,9.928,1.000,,,,,
809,10/25/17 12:59:54 AM,9.903,1.000,,,,,
810,10/25/17 12:59:54 PM,9.854,1.000,,,,,
811,10/26/17 12:59:54 AM,9.829,1.000,,,,,
812,10/26/17 12:59:54 PM,9.805,1.000,,,,,
813,10/27/17 12:59:54 AM,9.756,1.000,,,,,
814,10/27/17 12:59:54 PM,9.756,1.000,,,,,
815,10/28/17 12:59:54 AM,9.731,1.000,,,,,
816,10/28/17 12:59:54 PM,9.706,1.000,,,,,
817,10/29/17 12:59:54 AM,9.682,1.000,,,,,
818,10/29/17 12:59:54 PM,9.657,1.000,,,,,
819,10/30/17 12:59:54 AM,9.632,1.000,,,,,
820,10/30/17 12:59:54 PM,9.608,1.000,,,,,
821,10/31/17 12:59:54 AM,9.583,1.000,,,,,
822,10/31/17 12:59:54 PM,9.558,1.000,,,,,
823,11/01/17 12:59:54 AM,9.534,1.000,,,,,
824,11/01/17 12:59:54 PM,9.485,1.000,,,,,
825,11/02/17 12:59:54 AM,9.460,1.000,,,,,
826,11/02/17 12:59:54 PM,9.435,1.000,,,,,
827,11/03/17 12:59:54 AM,9.410,1.000,,,,,
828,11/03/17 12:59:54 PM,9.410,1.000,,,,,
829,11/04/17 12:59:54 AM,9.361,1.000,,,,,
830,11/04/17 12:59:54 PM,9.336,1.000,,,,,
831,11/05/17 12:59:54 AM,9.312,1.000,,,,,
832,11/05/17 12:59:54 PM,9.312,1.000,,,,,
833,11/06/17 12:59:54 AM,9.312,1.000,,,,,
834,11/06/17 12:59:54 PM,9.262,1.000,,,,,
835,11/07/17 12:59:54 AM,9.262,1.000,,,,,
836,11/07/17 12:59:54 PM,9.238,1.000,,,,,
837,11/08/17 12:59:54 AM,9.188,1.000,,,,,
838,11/08/17 12:59:54 PM,9.163,1.000,,,,,
839,11/09/17 12:59:54 AM,9.114,1.000,,,,,
840,11/09/17 12:59:54 PM,9.064,1.000,,,,,
841,11/10/17 12:59:54 AM,9.015,1.000,,,,,
842,11/10/17 12:59:54 PM,8.916,1.000,,,,,
843,11/11/17 12:59:54 AM,8.494,1.000,,,,,
844,11/11/17 12:59:54 PM,8.866,1.000,,,,,
845,11/12/17 12:59:54 AM,8.841,1.000,,,,,
846,11/12/17 12:59:54 PM,8.817,1.000,,,,,
847,11/13/17 12:59:54 AM,8.444,1.000,,,,,
848,11/13/17 12:59:54 PM,8.817,1.000,,,,,
849,11/14/17 12:59:54 AM,8.817,1.000,,,,,
850,11/14/17 12:59:54 PM,8.419,1.000,,,,,
851,11/15/17 12:59:54 AM,8.817,1.000,,,,,
852,11/15/17 12:59:54 PM,8.444,1.000,,,,,
853,11/16/17 12:59:54 AM,8.469,1.000,,,,,
854,11/16/17 12:59:54 PM,8.444,1.000,,,,,
855,11/17/17 12:59:54 AM,8.419,1.000,,,,,
856,11/17/17 12:59:54 PM,8.419,1.000,,,,,
857,11/18/17 12:59:54 AM,8.419,1.000,,,,,
858,11/18/17 12:59:54 PM,8.419,1.000,,,,,
859,11/19/17 12:59:54 AM,8.394,1.000,,,,,
860,11/19/17 12:59:54 PM,8.369,1.000,,,,,
861,11/20/17 12:59:54 AM,8.344,1.000,,,,,
862,11/20/17 12:59:54 PM,8.319,1.000,,,,,
863,11/21/17 12:59:54 AM,8.319,1.000,,,,,
864,11/21/17 12:59:54 PM,8.319,1.000,,,,,
865,11/22/17 12:59:54 AM,8.295,1.000,,,,,
866,11/22/17 12:59:54 PM,8.270,1.000,,,,,
867,11/23/17 12:59:54 AM,8.245,1.000,,,,,
868,11/23/17 12:59:54 PM,8.220,1.000,,,,,
869,11/24/17 12:59:54 AM,8.245,1.000,,,,,
870,11/24/17 12:59:54 PM,8.270,1.000,,,,,
871,11/25/17 12:59:54 AM,8.270,1.000,,,,,
872,11/25/17 12:59:54 PM,8.295,1.000,,,,,
873,11/26/17 12:59:54 AM,8.270,1.000,,,,,
874,11/26/17 12:59:54 PM,8.245,1.000,,,,,
875,11/27/17 12:59:54 AM,8.245,1.000,,,,,
876,11/27/17 12:59:54 PM,8.245,1.000,,,,,
877,11/28/17 12:59:54 AM,8.245,1.000,,,,,
878,11/28/17 12:59:54 PM,8.270,1.000,,,,,
879,11/29/17 12:59:54 AM,8.270,1.000,,,,,
880,11/29/17 12:59:54 PM,8.270,1.000,,,,,
881,11/30/17 12:59:54 AM,8.245,1.000,,,,,
882,11/30/17 12:59:54 PM,8.270,1.000,,,,,
883,12/01/17 12:59:54 AM,8.270,1.000,,,,,
884,12/01/17 12:59:54 PM,8.245,1.000,,,,,
885,12/02/17 12:59:54 AM,8.270,1.000,,,,,
886,12/02/17 12:59:54 PM,8.270,1.000,,,,,
887,12/03/17 12:59:54 AM,8.270,1.000,,,,,
888,12/03/17 12:59:54 PM,8.270,1.000,,,,,
889,12/04/17 12:59:54 AM,8.270,1.000,,,,,
890,12/04/17 12:59:54 PM,8.270,1.000,,,,,
891,12/05/17 12:59:54 AM,8.295,1.000,,,,,
892,12/05/17 12:59:54 PM,8.295,1.000,,,,,
893,12/06/17 12:59:54 AM,8.270,1.000,,,,,
894,12/06/17 12:59:54 PM,8.220,1.000,,,,,
895,12/07/17 12:59:54 AM,8.195,1.000,,,,,
896,12/07/17 12:59:54 PM,8.170,1.000,,,,,
897,12/08/17 12:59:54 AM,8.120,1.000,,,,,
898,12/08/17 12:59:54 PM,8.095,1.000,,,,,
899,12/09/17 12:59:54 AM,8.070,1.000,,,,,
900,12/09/17 12:59:54 PM,8.070,1.000,,,,,
901,12/10/17 12:59:54 AM,8.020,1.000,,,,,
902,12/10/17 12:59:54 PM,7.995,1.000,,,,,
903,12/11/17 12:59:54 AM,7.970,1.000,,,,,
904,12/11/17 12:59:54 PM,7.945,1.000,,,,,
905,12/12/17 12:59:54 AM,7.945,1.000,,,,,
906,12/12/17 12:59:54 PM,7.920,1.000,,,,,
907,12/13/17 12:59:54 AM,7.870,1.000,,,,,
908,12/13/17 12:59:54 PM,7.845,1.000,,,,,
909,12/14/17 12:59:54 AM,7.820,1.000,,,,,
910,12/14/17 12:59:54 PM,7.820,1.000,,,,,
911,12/15/17 12:59:54 AM,7.795,1.000,,,,,
912,12/15/17 12:59:54 PM,7.795,1.000,,,,,
913,12/16/17 12:59:54 AM,7.770,1.000,,,,,
914,12/16/17 12:59:54 PM,7.745,1.000,,,,,
915,12/17/17 12:59:54 AM,7.720,1.000,,,,,
916,12/17/17 12:59:54 PM,7.720,1.000,,,,,
917,12/18/17 12:59:54 AM,7.745,1.000,,,,,
918,12/18/17 12:59:54 PM,7.770,1.000,,,,,
919,12/19/17 12:59:54 AM,7.770,1.000,,,,,
920,12/19/17 12:59:54 PM,7.820,1.000,,,,,
921,12/20/17 12:59:54 AM,7.820,1.000,,,,,
922,12/20/17 12:59:54 PM,7.795,1.000,,,,,
923,12/21/17 12:59:54 AM,7.770,1.000,,,,,
924,12/21/17 12:59:54 PM,7.745,1.000,,,,,
925,12/22/17 12:59:54 AM,7.745,1.000,,,,,
926,12/22/17 12:59:54 PM,7.745,1.000,,,,,
927,12/23/17 12:59:54 AM,7.745,1.000,,,,,
928,12/23/17 12:59:54 PM,7.720,1.000,,,,,
929,12/24/17 12:59:54 AM,7.720,1.000,,,,,
930,12/24/17 12:59:54 PM,7.670,1.000,,,,,
931,12/25/17 12:59:54 AM,7.670,1.000,,,,,
932,12/25/17 12:59:54 PM,7.619,1.000,,,,,
933,12/26/17 12:59:54 AM,7.569,1.000,,,,,
934,12/26/17 12:59:54 PM,7.494,1.000,,,,,
935,12/27/17 12:59:54 AM,7.419,1.000,,,,,
936,12/27/17 12:59:54 PM,7.343,1.000,,,,,
937,12/28/17 12:59:54 AM,7.318,1.000,,,,,
938,12/28/17 12:59:54 PM,7.217,1.000,,,,,
939,12/29/17 12:59:54 AM,7.192,1.000,,,,,
940,12/29/17 12:59:54 PM,7.142,1.000,,,,,
941,12/30/17 12:59:54 AM,7.116,1.000,,,,,
942,12/30/17 12:59:54 PM,7.116,1.000,,,,,
943,12/31/17 12:59:54 AM,7.091,1.000,,,,,
944,12/31/17 12:59:54 PM,7.066,1.000,,,,,
945,01/01/18 12:59:54 AM,7.041,1.000,,,,,
946,01/01/18 12:59:54 PM,7.015,1.000,,,,,
947,01/02/18 12:59:54 AM,6.965,1.000,,,,,
948,01/02/18 12:59:54 PM,6.965,1.000,,,,,
949,01/03/18 12:59:54 AM,6.965,1.000,,,,,
950,01/03/18 12:59:54 PM,6.965,1.000,,,,,
951,01/04/18 12:59:54 AM,6.965,1.000,,,,,
952,01/04/18 12:59:54 PM,6.940,1.000,,,,,
953,01/05/18 12:59:54 AM,6.914,1.000,,,,,
954,01/05/18 12:59:54 PM,6.889,1.000,,,,,
955,01/06/18 12:59:54 AM,6.864,1.000,,,,,
956,01/06/18 12:59:54 PM,6.839,1.000,,,,,
957,01/07/18 12:59:54 AM,6.813,1.000,,,,,
958,01/07/18 12:59:54 PM,6.839,1.000,,,,,
959,01/08/18 12:59:54 AM,6.864,1.000,,,,,
960,01/08/18 12:59:54 PM,6.914,1.000,,,,,
961,01/09/18 12:59:54 AM,6.889,1.000,,,,,
962,01/09/18 12:59:54 PM,6.914,1.000,,,,,
963,01/10/18 12:59:54 AM,6.940,1.000,,,,,
964,01/10/18 12:59:54 PM,6.990,1.000,,,,,
965,01/11/18 12:59:54 AM,7.015,1.000,,,,,
966,01/11/18 12:59:54 PM,7.041,1.000,,,,,
967,01/12/18 12:59:54 AM,7.041,1.000,,,,,
968,01/12/18 12:59:54 PM,7.015,1.000,,,,,
969,01/13/18 12:59:54 AM,6.990,1.000,,,,,
970,01/13/18 12:59:54 PM,6.940,1.000,,,,,
971,01/14/18 12:59:54 AM,6.914,1.000,,,,,
972,01/14/18 12:59:54 PM,6.864,1.000,,,,,
973,01/15/18 12:59:54 AM,6.839,1.000,,,,,
974,01/15/18 12:59:54 PM,6.813,1.000,,,,,
975,01/16/18 12:59:54 AM,6.839,1.000,,,,,
976,01/16/18 12:59:54 PM,6.839,1.000,,,,,
977,01/17/18 12:59:54 AM,6.839,1.000,,,,,
978,01/17/18 12:59:54 PM,6.839,1.000,,,,,
979,01/18/18 12:59:54 AM,6.864,1.000,,,,,
980,01/18/18 12:59:54 PM,6.864,1.000,,,,,
981,01/19/18 12:59:54 AM,6.914,1.000,,,,,
982,01/19/18 12:59:54 PM,6.940,1.000,,,,,
983,01/20/18 12:59:54 AM,6.965,1.000,,,,,
984,01/20/18 12:59:54 PM,7.015,1.000,,,,,
985,01/21/18 12:59:54 AM,7.041,1.000,,,,,
986,01/21/18 12:59:54 PM,7.066,1.000,,,,,
987,01/22/18 12:59:54 AM,7.066,1.000,,,,,
988,01/22/18 12:59:54 PM,7.091,1.000,,,,,
989,01/23/18 12:59:54 AM,7.091,1.000,,,,,
990,01/23/18 12:59:54 PM,7.091,1.000,,,,,
991,01/24/18 12:59:54 AM,7.066,1.000,,,,,
992,01/24/18 12:59:54 PM,7.041,1.000,,,,,
993,01/25/18 12:59:54 AM,7.041,1.000,,,,,
994,01/25/18 12:59:54 PM,7.041,1.000,,,,,
995,01/26/18 12:59:54 AM,7.015,1.000,,,,,
996,01/26/18 12:59:54 PM,7.066,1.000,,,,,
997,01/27/18 12:59:54 AM,7.091,1.000,,,,,
998,01/27/18 12:59:54 PM,7.116,1.000,,,,,
999,01/28/18 12:59:54 AM,7.116,1.000,,,,,
1000,01/28/18 12:59:54 PM,7.116,1.000,,,,,
1001,01/29/18 12:59:54 AM,7.091,1.000,,,,,
1002,01/29/18 12:59:54 PM,7.066,1.000,,,,,
1003,01/30/18 12:59:54 AM,7.041,1.000,,,,,
1004,01/30/18 12:59:54 PM,7.015,1.000,,,,,
1005,01/31/18 12:59:54 AM,7.015,1.000,,,,,
1006,01/31/18 12:59:54 PM,7.041,1.000,,,,,
1007,02/01/18 12:59:54 AM,7.041,1.000,,,,,
1008,02/01/18 12:59:54 PM,6.990,1.000,,,,,
1009,02/02/18 12:59:54 AM,6.965,1.000,,,,,
1010,02/02/18 12:59:54 PM,6.940,1.000,,,,,
1011,02/03/18 12:59:54 AM,6.914,1.000,,,,,
1012,02/03/18 12:59:54 PM,6.889,1.000,,,,,
1013,02/04/18 12:59:54 AM,6.864,1.000,,,,,
1014,02/04/18 12:59:54 PM,6.864,1.000,,,,,
1015,02/05/18 12:59:54 AM,6.813,1.000,,,,,
1016,02/05/18 12:59:54 PM,6.788,1.000,,,,,
1017,02/06/18 12:59:54 AM,6.763,1.000,,,,,
1018,02/06/18 12:59:54 PM,6.737,1.000,,,,,
1019,02/07/18 12:59:54 AM,6.737,1.000,,,,,
1020,02/07/18 12:59:54 PM,6.712,1.000,,,,,
1021,02/08/18 12:59:54 AM,6.712,1.000,,,,,
1022,02/08/18 12:59:54 PM,6.661,1.000,,,,,
1023,02/09/18 12:59:54 AM,6.661,1.000,,,,,
1024,02/09/18 12:59:54 PM,6.636,1.000,,,,,
1025,02/10/18 12:59:54 AM,6.611,1.000,,,,,
1026,02/10/18 12:59:54 PM,6.585,1.000,,,,,
1027,02/11/18 12:59:54 AM,6.585,1.000,,,,,
1028,02/11/18 12:59:54 PM,6.560,1.000,,,,,
1029,02/12/18 12:59:54 AM,6.585,1.000,,,,,
1030,02/12/18 12:59:54 PM,6.585,1.000,,,,,
1031,02/13/18 12:59:54 AM,6.560,1.000,,,,,
1032,02/13/18 12:59:54 PM,6.560,1.000,,,,,
1033,02/14/18 12:59:54 AM,6.585,1.000,,,,,
1034,02/14/18 12:59:54 PM,6.611,1.000,,,,,
1035,02/15/18 12:59:54 AM,6.661,1.000,,,,,
1036,02/15/18 12:59:54 PM,6.712,1.000,,,,,
1037,02/16/18 12:59:54 AM,6.712,1.000,,,,,
1038,02/16/18 12:59:54 PM,6.712,1.000,,,,,
1039,02/17/18 12:59:54 AM,6.712,1.000,,,,,
1040,02/17/18 12:59:54 PM,6.712,1.000,,,,,
1041,02/18/18 12:59:54 AM,6.712,1.000,,,,,
1042,02/18/18 12:59:54 PM,6.712,1.000,,,,,
1043,02/19/18 12:59:54 AM,6.737,1.000,,,,,
1044,02/19/18 12:59:54 PM,6.763,1.000,,,,,
1045,02/20/18 12:59:54 AM,6.763,1.000,,,,,
1046,02/20/18 12:59:54 PM,6.763,1.000,,,,,
1047,02/21/18 12:59:54 AM,6.763,1.000,,,,,
1048,02/21/18 12:59:54 PM,6.763,1.000,,,,,
1049,02/22/18 12:59:54 AM,6.763,1.000,,,,,
1050,02/22/18 12:59:54 PM,6.712,1.000,,,,,
1051,02/23/18 12:59:54 AM,6.737,1.000,,,,,
1052,02/23/18 12:59:54 PM,6.763,1.000,,,,,
1053,02/24/18 12:59:54 AM,6.788,1.000,,,,,
1054,02/24/18 12:59:54 PM,6.813,1.000,,,,,
1055,02/25/18 12:59:54 AM,6.813,1.000,,,,,
1056,02/25/18 12:59:54 PM,6.839,1.000,,,,,
1057,02/26/18 12:59:54 AM,6.864,1.000,,,,,
1058,02/26/18 12:59:54 PM,6.864,1.000,,,,,
1059,02/27/18 12:59:54 AM,6.889,1.000,,,,,
1060,02/27/18 12:59:54 PM,6.914,1.000,,,,,
1061,02/28/18 12:59:54 AM,6.914,1.000,,,,,
1062,02/28/18 12:59:54 PM,6.940,1.000,,,,,
1063,03/01/18 12:59:54 AM,6.940,1.000,,,,,
1064,03/01/18 12:59:54 PM,6.940,1.000,,,,,
1065,03/02/18 12:59:54 AM,6.965,1.000,,,,,
1066,03/02/18 12:59:54 PM,6.940,1.000,,,,,
1067,03/03/18 12:59:54 AM,6.965,1.000,,,,,
1068,03/03/18 12:59:54 PM,6.965,1.000,,,,,
1069,03/04/18 12:59:54 AM,6.990,1.000,,,,,
1070,03/04/18 12:59:54 PM,6.990,1.000,,,,,
1071,03/05/18 12:59:54 AM,7.015,1.000,,,,,
1072,03/05/18 12:59:54 PM,7.015,1.000,,,,,
1073,03/06/18 12:59:54 AM,7.015,1.000,,,,,
1074,03/06/18 12:59:54 PM,7.015,1.000,,,,,
1075,03/07/18 12:59:54 AM,7.015,1.000,,,,,
1076,03/07/18 12:59:54 PM,6.990,1.000,,,,,
1077,03/08/18 12:59:54 AM,6.990,1.000,,,,,
1078,03/08/18 12:59:54 PM,6.990,1.000,,,,,
1079,03/09/18 12:59:54 AM,6.990,1.000,,,,,
1080,03/09/18 12:59:54 PM,6.965,1.000,,,,,
1081,03/10/18 12:59:54 AM,6.965,1.000,,,,,
1082,03/10/18 12:59:54 PM,6.965,1.000,,,,,
1083,03/11/18 12:59:54 AM,6.965,1.000,,,,,
1084,03/11/18 12:59:54 PM,6.965,1.000,,,,,
1085,03/12/18 12:59:54 AM,6.990,1.000,,,,,
1086,03/12/18 12:59:54 PM,6.990,1.000,,,,,
1087,03/13/18 12:59:54 AM,0.024,59.106,,,,,
1088,03/13/18 12:59:54 PM,12.896,37.070,,,,,
1089,03/14/18 12:59:54 AM,-10.231,44.891,,,,,
1090,03/14/18 12:59:54 PM,20.079,27.074,,,,,
1091,03/15/18 12:59:54 AM,1.534,44.857,,,,,
1092,03/15/18 12:59:54 PM,28.023,16.479,,,,,
1093,03/16/18 12:59:54 AM,-6.898,35.038,,,,,
1094,03/16/18 12:59:54 PM,4.688,34.213,,,,,
1095,03/17/18 12:59:54 AM,-5.049,37.909,,,,,
1096,03/17/18 12:59:54 PM,6.940,39.661,,,,,
1097,03/18/18 12:59:54 AM,0.384,40.313,,,,,
1098,03/18/18 12:59:54 PM,10.980,41.745,,,,,
1099,03/19/18 12:59:54 AM,-3.183,47.788,,,,,
1100,03/19/18 12:59:54 PM,8.965,35.140,,,,,
1101,03/20/18 12:59:54 AM,-7.284,58.482,,,,,
1102,03/20/18 12:59:54 PM,-3.627,63.417,,,,,
1103,03/21/18 12:59:54 AM,1.859,41.218,,,,,
1104,03/21/18 12:59:54 PM,6.128,51.005,,,,,
1105,03/22/18 12:59:54 AM,-4.378,42.443,,,,,
1106,03/22/18 12:59:54 PM,-0.143,57.134,,,,,
1107,03/23/18 12:59:54 AM,-5.388,45.050,,,,,
1108,03/23/18 12:59:54 PM,-0.116,58.855,,,,,
1109,03/24/18 12:59:54 AM,-4.804,37.389,,,,,
1110,03/24/18 12:59:54 PM,-1.814,53.964,,,,,
1111,03/25/18 12:59:54 AM,-4.957,41.595,,,,,
1112,03/25/18 12:59:54 PM,-0.311,62.079,,,,,
1113,03/26/18 12:59:54 AM,-1.157,45.416,,,,,
1114,03/26/18 12:59:54 PM,2.503,61.090,,,,,
1115,03/27/18 12:59:54 AM,1.940,50.801,,,,,
1116,03/27/18 12:59:54 PM,2.557,51.747,,,,,
1117,03/28/18 12:59:54 AM,-1.527,48.338,,,,,
1118,03/28/18 12:59:54 PM,6.813,70.841,,,,,
1119,03/29/18 12:59:54 AM,6.102,52.079,,,,,
1120,03/29/18 12:59:54 PM,0.605,58.315,,,,,
1121,03/30/18 12:59:54 AM,-3.866,48.576,,,,,
1122,03/30/18 12:59:54 PM,0.660,63.374,,,,,
1123,03/31/18 12:59:54 AM,-3.153,50.050,,,,,
1124,03/31/18 12:59:54 PM,-2.450,55.707,,,,,
1125,04/01/18 12:59:54 AM,-8.033,58.218,,,,,
1126,04/01/18 12:59:54 PM,-0.648,69.956,,,,,
1127,04/02/18 12:59:54 AM,-6.994,57.329,,,,,
1128,04/02/18 12:59:54 PM,35.662,12.826,,,,,
1129,04/03/18 12:59:54 AM,-1.015,47.460,,,,,
1130,04/03/18 12:59:54 PM,8.568,46.204,,,,,
1131,04/04/18 12:59:54 AM,-2.218,43.036,,,,,
1132,04/04/18 12:59:54 PM,5.539,51.162,,,,,
1133,04/05/18 12:59:54 AM,-7.316,41.194,,,,,
1134,04/05/18 12:59:54 PM,1.940,49.168,,,,,
1135,04/06/18 12:59:54 AM,-1.699,44.569,,,,,
1136,04/06/18 12:59:54 PM,14.840,28.957,,,,,
1137,04/07/18 12:59:54 AM,-4.167,36.115,,,,,
1138,04/07/18 12:59:54 PM,10.443,32.458,,,,,
1139,04/08/18 12:59:54 AM,-7.673,36.807,,,,,
1140,04/08/18 12:59:54 PM,16.511,31.110,,,,,
1141,04/09/18 12:59:54 AM,-3.508,37.590,,,,,
1142,04/09/18 12:59:54 PM,22.944,11.656,,,,,
1143,04/10/18 12:59:54 AM,6.306,26.017,,,,,
1144,04/10/18 12:59:54 PM,1.588,33.754,,,,,
1145,04/11/18 12:59:54 AM,5.898,27.898,,,,,
1146,04/11/18 12:59:54 PM,16.272,33.321,,,,,
1147,04/12/18 12:59:54 AM,1.940,35.103,,,,,
1148,04/12/18 12:59:54 PM,13.305,37.881,,,,,
1149,04/13/18 12:59:54 AM,6.788,43.676,,,,,
1150,04/13/18 12:59:54 PM,4.636,49.359,,,,,
1151,04/14/18 12:59:54 AM,-0.311,47.137,,,,,
1152,04/14/18 12:59:54 PM,-0.255,48.393,,,,,
1153,04/15/18 12:59:54 AM,-2.566,46.660,,,,,
1154,04/15/18 12:59:54 PM,-2.918,51.395,,,,,
1155,04/16/18 12:59:54 AM,-3.538,53.559,,,,,
1156,04/16/18 12:59:54 PM,14.888,29.851,,,,,
1157,04/17/18 12:59:54 AM,-3.508,51.077,,,,,
1158,04/17/18 12:59:54 PM,3.512,56.556,,,,,
1159,04/18/18 12:59:54 AM,-0.479,55.757,,,,,
1160,04/18/18 12:59:54 PM,7.469,59.434,,,,,
1161,04/19/18 12:59:54 AM,8.245,31.357,,,,,
1162,04/19/18 12:59:54 PM,15.247,45.645,,,,,
1163,04/20/18 12:59:54 AM,0.934,40.896,,,,,
