"Plot Title: Taylor_2016_a"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10799586, SEN S/N: 10799586)","RH, % (LGR S/N: 10799586, SEN S/N: 10799586)","Coupler Detached (LGR S/N: 10799586)","Coupler Attached (LGR S/N: 10799586)","Host Connected (LGR S/N: 10799586)","Stopped (LGR S/N: 10799586)","End Of File (LGR S/N: 10799586)"
741,09/20/17 11:00:26 PM,7.192,100.000,,,,,
742,09/21/17 11:00:26 AM,7.192,100.000,,,,,
743,09/21/17 11:00:26 PM,7.192,100.000,,,,,
744,09/22/17 11:00:26 AM,7.192,100.000,,,,,
745,09/22/17 11:00:26 PM,7.217,100.000,,,,,
746,09/23/17 11:00:26 AM,7.217,100.000,,,,,
747,09/23/17 11:00:26 PM,7.242,100.000,,,,,
748,09/24/17 11:00:26 AM,7.217,100.000,,,,,
749,09/24/17 11:00:26 PM,7.242,100.000,,,,,
750,09/25/17 11:00:26 AM,7.268,100.000,,,,,
751,09/25/17 11:00:26 PM,7.268,100.000,,,,,
752,09/26/17 11:00:26 AM,7.268,100.000,,,,,
753,09/26/17 11:00:26 PM,7.293,100.000,,,,,
754,09/27/17 11:00:26 AM,7.268,100.000,,,,,
755,09/27/17 11:00:26 PM,7.268,100.000,,,,,
756,09/28/17 11:00:26 AM,7.293,100.000,,,,,
757,09/28/17 11:00:26 PM,7.293,100.000,,,,,
758,09/29/17 11:00:26 AM,7.293,100.000,,,,,
759,09/29/17 11:00:26 PM,7.268,100.000,,,,,
760,09/30/17 11:00:26 AM,7.268,100.000,,,,,
761,09/30/17 11:00:26 PM,7.293,100.000,,,,,
762,10/01/17 11:00:26 AM,7.293,100.000,,,,,
763,10/01/17 11:00:26 PM,7.293,100.000,,,,,
764,10/02/17 11:00:26 AM,7.318,100.000,,,,,
765,10/02/17 11:00:26 PM,7.318,100.000,,,,,
766,10/03/17 11:00:26 AM,7.318,100.000,,,,,
767,10/03/17 11:00:26 PM,7.318,100.000,,,,,
768,10/04/17 11:00:26 AM,7.318,100.000,,,,,
769,10/04/17 11:00:26 PM,7.343,100.000,,,,,
770,10/05/17 11:00:26 AM,7.343,100.000,,,,,
771,10/05/17 11:00:26 PM,7.343,100.000,,,,,
772,10/06/17 11:00:26 AM,7.343,100.000,,,,,
773,10/06/17 11:00:26 PM,7.343,100.000,,,,,
774,10/07/17 11:00:26 AM,7.343,100.000,,,,,
775,10/07/17 11:00:26 PM,7.368,100.000,,,,,
776,10/08/17 11:00:26 AM,7.368,100.000,,,,,
777,10/08/17 11:00:26 PM,7.368,100.000,,,,,
778,10/09/17 11:00:26 AM,7.368,100.000,,,,,
779,10/09/17 11:00:26 PM,7.368,100.000,,,,,
780,10/10/17 11:00:26 AM,7.368,100.000,,,,,
781,10/10/17 11:00:26 PM,7.368,100.000,,,,,
782,10/11/17 11:00:26 AM,7.343,100.000,,,,,
783,10/11/17 11:00:26 PM,7.368,100.000,,,,,
784,10/12/17 11:00:26 AM,7.368,100.000,,,,,
785,10/12/17 11:00:26 PM,7.368,100.000,,,,,
786,10/13/17 11:00:26 AM,7.393,100.000,,,,,
787,10/13/17 11:00:26 PM,7.393,100.000,,,,,
788,10/14/17 11:00:26 AM,7.368,100.000,,,,,
789,10/14/17 11:00:26 PM,7.393,100.000,,,,,
790,10/15/17 11:00:26 AM,7.393,100.000,,,,,
791,10/15/17 11:00:26 PM,7.368,100.000,,,,,
792,10/16/17 11:00:26 AM,7.368,100.000,,,,,
793,10/16/17 11:00:26 PM,7.393,100.000,,,,,
794,10/17/17 11:00:26 AM,7.419,100.000,,,,,
795,10/17/17 11:00:26 PM,7.419,100.000,,,,,
796,10/18/17 11:00:26 AM,7.419,100.000,,,,,
797,10/18/17 11:00:26 PM,7.419,100.000,,,,,
798,10/19/17 11:00:26 AM,7.419,100.000,,,,,
799,10/19/17 11:00:26 PM,7.444,100.000,,,,,
800,10/20/17 11:00:26 AM,7.444,100.000,,,,,
801,10/20/17 11:00:26 PM,7.469,100.000,,,,,
802,10/21/17 11:00:26 AM,7.469,100.000,,,,,
803,10/21/17 11:00:26 PM,7.494,100.000,,,,,
804,10/22/17 11:00:26 AM,7.469,100.000,,,,,
805,10/22/17 11:00:26 PM,7.469,100.000,,,,,
806,10/23/17 11:00:26 AM,7.469,100.000,,,,,
807,10/23/17 11:00:26 PM,7.469,100.000,,,,,
808,10/24/17 11:00:26 AM,7.494,100.000,,,,,
809,10/24/17 11:00:26 PM,7.393,100.000,,,,,
810,10/25/17 11:00:26 AM,7.242,100.000,,,,,
811,10/25/17 11:00:26 PM,7.217,100.000,,,,,
812,10/26/17 11:00:26 AM,7.293,100.000,,,,,
813,10/26/17 11:00:26 PM,7.368,100.000,,,,,
814,10/27/17 11:00:26 AM,7.368,100.000,,,,,
815,10/27/17 11:00:26 PM,7.293,100.000,,,,,
816,10/28/17 11:00:26 AM,7.268,100.000,,,,,
817,10/28/17 11:00:26 PM,7.217,100.000,,,,,
818,10/29/17 11:00:26 AM,7.217,100.000,,,,,
819,10/29/17 11:00:26 PM,7.242,100.000,,,,,
820,10/30/17 11:00:26 AM,7.217,100.000,,,,,
821,10/30/17 11:00:26 PM,7.217,100.000,,,,,
822,10/31/17 11:00:26 AM,7.116,100.000,,,,,
823,10/31/17 11:00:26 PM,6.965,100.000,,,,,
824,11/01/17 11:00:26 AM,6.864,100.000,,,,,
825,11/01/17 11:00:26 PM,6.965,100.000,,,,,
826,11/02/17 11:00:26 AM,7.041,100.000,,,,,
827,11/02/17 11:00:26 PM,6.940,100.000,,,,,
828,11/03/17 11:00:26 AM,6.839,100.000,,,,,
829,11/03/17 11:00:26 PM,6.813,100.000,,,,,
830,11/04/17 11:00:26 AM,6.813,100.000,,,,,
831,11/04/17 11:00:26 PM,6.990,100.000,,,,,
832,11/05/17 11:00:26 AM,7.041,100.000,,,,,
833,11/05/17 11:00:26 PM,6.839,100.000,,,,,
834,11/06/17 11:00:26 AM,6.636,100.000,,,,,
835,11/06/17 11:00:26 PM,6.458,100.000,,,,,
836,11/07/17 11:00:26 AM,6.382,100.000,,,,,
837,11/07/17 11:00:26 PM,6.128,100.000,,,,,
838,11/08/17 11:00:26 AM,6.230,100.000,,,,,
839,11/08/17 11:00:26 PM,6.230,100.000,,,,,
840,11/09/17 11:00:26 AM,5.975,100.000,,,,,
841,11/09/17 11:00:26 PM,5.591,100.000,,,,,
842,11/10/17 11:00:26 AM,5.231,100.000,,,,,
843,11/10/17 11:00:26 PM,5.591,100.000,,,,,
844,11/11/17 11:00:26 AM,5.847,100.000,,,,,
845,11/11/17 11:00:26 PM,6.000,100.000,,,,,
846,11/12/17 11:00:26 AM,6.128,100.000,,,,,
847,11/12/17 11:00:26 PM,6.230,100.000,,,,,
848,11/13/17 11:00:26 AM,6.153,100.000,,,,,
849,11/13/17 11:00:26 PM,16.439,100.000,,,,,
850,11/14/17 11:00:26 AM,17.558,100.000,,,,,
851,11/14/17 11:00:26 PM,16.749,100.000,,,,,
852,11/15/17 11:00:26 AM,19.318,100.000,,,,,
853,11/15/17 11:14:57 AM,,,,Logged,Logged,,
854,11/15/17 11:15:42 AM,,,,,,Logged,Logged
